TDNTuple4Agt: USESYM:true, P:4, NORMALIZE:false, sigmoid:tanh, lambda:0.5, horizon:4, AFTERSTATE:false, learnFromRM: true
TDNTuple4Agt: alpha_init->final:0.2->0.2, epsilon_init->final:0.2->0.1, gamma: 1.0, random 100 7-tuple, evalQ: 9, evalT: 10
run, gameNum, evalQ, evalT, actionNum, trnMoves, totalTrainSec, movesSecond, time, RB_batch
4, 66000, 0.9999999999999999, 0.9999999999999999, 3818313, 3752313, 1705.776, 2238.4609702563525, 0.0, 0.0
4, 68000, 0.49999999999999994, 0.7999999999999999, 3933763, 3865763, 1757.692, 2238.0274814927757, 0.0, 0.0
4, 70000, 0.8999999999999999, 0.9999999999999999, 4049633, 3979633, 1809.549, 2237.9239246906272, 0.0, 0.0
4, 72000, 0.8999999999999999, 0.7999999999999999, 4165395, 4093395, 1861.701, 2237.4135266619073, 0.0, 0.0
4, 74000, 0.95, 0.75, 4281280, 4207280, 1913.595, 2237.2968156793886, 0.0, 0.0
4, 76000, 0.9999999999999999, 0.7999999999999999, 4396930, 4320930, 1965.58, 2236.96313556304, 0.0, 0.0
4, 78000, 0.9999999999999999, 0.95, 4512734, 4434734, 2018.147, 2236.0779467501625, 0.0, 0.0
4, 80000, 0.49999999999999994, 0.9999999999999999, 4628553, 4548553, 2070.184, 2235.8172027220767, 0.0, 0.0
4, 82000, 0.49999999999999994, 0.6, 4744178, 4662178, 2121.856, 2235.862377088737, 0.0, 0.0
4, 84000, 0.9999999999999999, 0.9999999999999999, 4859872, 4775872, 2173.531, 2235.934063052241, 0.0, 0.0
4, 86000, 0.9999999999999999, 0.9999999999999999, 4975475, 4889475, 2225.573, 2235.5928113793616, 0.0, 0.0
4, 88000, 0.0, 0.9999999999999999, 5091372, 5003372, 2277.529, 2235.480645910546, 0.0, 0.0
4, 90000, 0.7, 0.9999999999999999, 5207029, 5117029, 2329.531, 2235.226318087203, 0.0, 0.0
4, 92000, 0.5, 0.8999999999999999, 5322980, 5230980, 2381.592, 2235.051175852119, 0.0, 0.0
4, 94000, 0.9999999999999999, 0.9999999999999999, 5438908, 5344908, 2433.655, 2234.8722394916285, 0.0, 0.0
4, 96000, 0.9999999999999999, 0.9999999999999999, 5554931, 5458931, 2486.126, 2234.372272362704, 0.0, 0.0
4, 98000, 0.9999999999999999, 0.7999999999999999, 5670858, 5572858, 2539.345, 2233.1971433578346, 0.0, 0.0
4, 100000, 0.9999999999999999, 0.9999999999999999, 5786645, 5686645, 2593.58, 2231.141896529122, 0.0, 0.0
5, 2000, -0.9999999999999999, -0.7999999999999999, 115546, 113546, 52.486, 2201.4632473421484, 0.0, 0.0
5, 4000, -0.7, -0.7, 231035, 227035, 105.595, 2187.9350348027842, 0.0, 0.0
5, 6000, -0.9999999999999999, -0.5, 346677, 340677, 158.311, 2189.8478311677645, 0.0, 0.0
5, 8000, -0.7999999999999999, -0.29999999999999993, 462522, 454522, 211.701, 2184.7889240013037, 0.0, 0.0
5, 10000, -0.9999999999999999, -0.09999999999999998, 578282, 568282, 266.022, 2173.812692183353, 0.0, 0.0
5, 12000, 0.35, 0.7999999999999999, 694117, 682117, 320.655, 2164.6847858290066, 0.0, 0.0
5, 14000, 0.0, 0.0, 809567, 795567, 374.222, 2163.3335292954453, 0.0, 0.0
5, 16000, -0.9999999999999999, 0.09999999999999998, 925220, 909220, 425.795, 2172.9235899904884, 0.0, 0.0
5, 18000, -0.3999999999999999, 0.8999999999999999, 1041069, 1023069, 477.061, 2182.2555186862896, 0.0, 0.0
5, 20000, 0.7, -0.14999999999999997, 1156680, 1136680, 528.517, 2188.5388738678225, 0.0, 0.0
5, 22000, 0.9999999999999999, 0.7999999999999999, 1272807, 1250807, 580.003, 2194.4834768096025, 0.0, 0.0
5, 24000, -0.3499999999999999, 0.75, 1389087, 1365087, 631.645, 2199.157754751482, 0.0, 0.0
5, 26000, 0.0, 0.9999999999999999, 1505163, 1479163, 682.993, 2203.77514850079, 0.0, 0.0
5, 28000, 0.49999999999999994, 0.6, 1621045, 1593045, 734.731, 2206.310881125201, 0.0, 0.0
5, 30000, 0.9999999999999999, 0.05, 1736730, 1706730, 786.046, 2209.450846388125, 0.0, 0.0
5, 32000, 0.9999999999999999, 0.7, 1852459, 1820459, 837.267, 2212.506882511791, 0.0, 0.0
5, 34000, -0.9999999999999999, 0.7999999999999999, 1968601, 1934601, 888.26, 2216.2441177132823, 0.0, 0.0
5, 36000, 0.9999999999999999, 0.6499999999999999, 2084466, 2048466, 939.359, 2219.030211026881, 0.0, 0.0
5, 38000, 0.7, 0.9999999999999999, 2200500, 2162500, 990.459, 2221.6972131102852, 0.0, 0.0
5, 40000, 0.30000000000000004, 0.8999999999999999, 2316572, 2276572, 1041.8, 2223.624496064504, 0.0, 0.0
5, 42000, 0.9999999999999999, 0.19999999999999996, 2432591, 2390591, 1092.848, 2225.918883504385, 0.0, 0.0
5, 44000, 0.75, 0.95, 2548692, 2504692, 1144.156, 2227.57386230549, 0.0, 0.0
5, 46000, 0.9999999999999999, 0.9999999999999999, 2664620, 2618620, 1195.14, 2229.5463293003327, 0.0, 0.0
5, 48000, 0.9999999999999999, 0.9999999999999999, 2780648, 2732648, 1246.834, 2230.1669668937484, 0.0, 0.0
5, 50000, 0.9999999999999999, 0.9999999999999999, 2896823, 2846823, 1298.099, 2231.5886538700056, 0.0, 0.0
5, 52000, 0.7999999999999999, 0.9999999999999999, 3012767, 2960767, 1349.156, 2233.075344882282, 0.0, 0.0
5, 54000, 0.9999999999999999, 0.19999999999999996, 3128690, 3074690, 1400.532, 2233.929678150874, 0.0, 0.0
5, 56000, 0.9999999999999999, 0.9999999999999999, 3244650, 3188650, 1451.878, 2234.7952100658595, 0.0, 0.0
5, 58000, 0.9999999999999999, 0.6, 3360695, 3302695, 1503.283, 2235.570414885288, 0.0, 0.0
5, 60000, 0.8999999999999999, 0.8999999999999999, 3476806, 3416806, 1554.779, 2236.2059173683206, 0.0, 0.0
5, 62000, 0.9999999999999999, 0.9999999999999999, 3592762, 3530762, 1606.016, 2237.064886028533, 0.0, 0.0
5, 64000, 0.9999999999999999, 0.9999999999999999, 3708880, 3644880, 1657.376, 2237.8024057305042, 0.0, 0.0
5, 66000, 0.9999999999999999, 0.7, 3824971, 3758971, 1708.89, 2238.27806353832, 0.0, 0.0
5, 68000, 0.9999999999999999, 0.9999999999999999, 3941015, 3873015, 1760.408, 2238.6940981863295, 0.0, 0.0
5, 70000, 0.9999999999999999, 0.9999999999999999, 4056847, 3986847, 1811.628, 2239.3377669146207, 0.0, 0.0
5, 72000, 0.6, 0.9999999999999999, 4172642, 4100642, 1862.707, 2240.0957316421745, 0.0, 0.0
5, 74000, 0.9999999999999999, 0.9999999999999999, 4288286, 4214286, 1913.92, 2240.5774536030763, 0.0, 0.0
5, 76000, 0.9999999999999999, 0.8999999999999999, 4404150, 4328150, 1965.428, 2240.809635356777, 0.0, 0.0
5, 78000, 0.6, 0.9999999999999999, 4519945, 4441945, 2016.744, 2241.2090974362636, 0.0, 0.0
5, 80000, 0.8999999999999999, 0.49999999999999994, 4635975, 4555975, 2068.044, 2241.719711959707, 0.0, 0.0
5, 82000, 0.9999999999999999, 0.6, 4751526, 4669526, 2119.539, 2241.7733290116385, 0.0, 0.0
5, 84000, 0.9999999999999999, 0.9999999999999999, 4867239, 4783239, 2170.665, 2242.2801307433438, 0.0, 0.0
5, 86000, 0.9999999999999999, 0.8999999999999999, 4983365, 4897365, 2222.197, 2242.539702825627, 0.0, 0.0
5, 88000, 0.9999999999999999, 0.6, 5099354, 5011354, 2273.816, 2242.641445042167, 0.0, 0.0
5, 90000, 0.9999999999999999, 0.8999999999999999, 5214716, 5124716, 2325.328, 2242.5722306702537, 0.0, 0.0
5, 92000, 0.9999999999999999, 0.9999999999999999, 5330322, 5238322, 2377.133, 2242.3322548633164, 0.0, 0.0
5, 94000, 0.9999999999999999, 0.9999999999999999, 5446512, 5352512, 2429.254, 2242.0512634743013, 0.0, 0.0
5, 96000, 0.9999999999999999, 0.9999999999999999, 5562355, 5466355, 2481.619, 2241.421829861876, 0.0, 0.0
5, 98000, 0.9999999999999999, 0.9999999999999999, 5677967, 5579967, 2532.654, 2241.9039474006318, 0.0, 0.0
5, 100000, 0.9999999999999999, 0.7999999999999999, 5793672, 5693672, 2583.5, 2242.567060189665, 0.0, 0.0
6, 2000, -0.9999999999999999, -0.8999999999999999, 115676, 113676, 50.836, 2275.4740734912266, 0.0, 0.0
6, 4000, -0.6, -0.5, 231121, 227121, 101.31, 2281.3246471226926, 0.0, 0.0
6, 6000, -0.6, -0.4, 346150, 340150, 151.002, 2292.353743659024, 0.0, 0.0
6, 8000, -0.6, 0.6, 461488, 453488, 201.159, 2294.1454272490914, 0.0, 0.0
6, 10000, 0.49999999999999994, -0.19999999999999996, 576952, 566952, 251.575, 2293.359833051774, 0.0, 0.0
6, 12000, 0.0, -0.09999999999999999, 692247, 680247, 301.665, 2294.7541146636167, 0.0, 0.0
6, 14000, -0.8499999999999999, -0.7, 807788, 793788, 352.15, 2293.874769274457, 0.0, 0.0
6, 16000, 0.9999999999999999, -0.8999999999999999, 923401, 907401, 402.653, 2293.292239223351, 0.0, 0.0
6, 18000, -0.3999999999999999, -0.09999999999999998, 1039144, 1021144, 453.757, 2290.0891887067305, 0.0, 0.0
6, 20000, -0.44999999999999996, 0.5499999999999999, 1154978, 1134978, 504.363, 2289.973689584684, 0.0, 0.0
6, 22000, 0.0, 0.7999999999999999, 1270596, 1248596, 554.628, 2290.8976827711545, 0.0, 0.0
6, 24000, 0.7, -0.19999999999999996, 1386071, 1362071, 604.955, 2291.1968658825863, 0.0, 0.0
6, 26000, 0.9999999999999999, 0.9999999999999999, 1502050, 1476050, 655.882, 2290.122308585996, 0.0, 0.0
6, 28000, 0.9999999999999999, 0.49999999999999994, 1618081, 1590081, 706.764, 2289.421928677748, 0.0, 0.0
6, 30000, 0.9999999999999999, 0.8999999999999999, 1733934, 1703934, 757.513, 2288.982499310243, 0.0, 0.0
6, 32000, 0.8999999999999999, 0.7999999999999999, 1849636, 1817636, 808.149, 2288.7314096781656, 0.0, 0.0
6, 34000, 0.0, 0.3999999999999999, 1965521, 1931521, 858.862, 2288.5178294068196, 0.0, 0.0
6, 36000, 0.8999999999999999, 0.29999999999999993, 2081358, 2045358, 909.491, 2288.486637031043, 0.0, 0.0
6, 38000, 0.7, 0.8999999999999999, 2197505, 2159505, 960.642, 2287.5379173511046, 0.0, 0.0
6, 40000, 0.7, 0.8999999999999999, 2313524, 2273524, 1011.37, 2287.514954962081, 0.0, 0.0
6, 42000, 0.7, 0.95, 2429121, 2387121, 1061.82, 2287.6956546307283, 0.0, 0.0
6, 44000, -0.29999999999999993, 0.8999999999999999, 2544978, 2500978, 1112.447, 2287.7296626266243, 0.0, 0.0
6, 46000, 0.9999999999999999, 0.3999999999999999, 2660786, 2614786, 1163.314, 2287.246607536744, 0.0, 0.0
6, 48000, 0.9999999999999999, 0.7999999999999999, 2776562, 2728562, 1214.194, 2286.7531877113543, 0.0, 0.0
6, 50000, 0.9999999999999999, 0.9999999999999999, 2892482, 2842482, 1265.304, 2285.9976732864197, 0.0, 0.0
6, 52000, 0.9999999999999999, 0.9999999999999999, 3008514, 2956514, 1316.072, 2285.9797944185425, 0.0, 0.0
6, 54000, 0.9999999999999999, 0.9999999999999999, 3124529, 3070529, 1367.213, 2285.327158240889, 0.0, 0.0
6, 56000, 0.7999999999999999, 0.9999999999999999, 3240249, 3184249, 1417.865, 2285.3014920320343, 0.0, 0.0
6, 58000, 0.9999999999999999, 0.19999999999999996, 3355937, 3297937, 1468.488, 2285.300935383878, 0.0, 0.0
6, 60000, 0.7999999999999999, 0.5499999999999999, 3471478, 3411478, 1519.113, 2285.20064011038, 0.0, 0.0
6, 62000, 0.6, 0.6, 3587250, 3525250, 1569.925, 2284.9817666449035, 0.0, 0.0
6, 64000, 0.9999999999999999, 0.9999999999999999, 3702748, 3638748, 1620.644, 2284.7386594464915, 0.0, 0.0
6, 66000, 0.9999999999999999, 0.9999999999999999, 3818342, 3752342, 1671.505, 2284.3736632555688, 0.0, 0.0
6, 68000, 0.9999999999999999, 0.7999999999999999, 3934226, 3866226, 1722.425, 2284.120353571273, 0.0, 0.0
6, 70000, 0.9999999999999999, 0.9999999999999999, 4049836, 3979836, 1773.241, 2283.8610205832147, 0.0, 0.0
6, 72000, 0.9999999999999999, 0.9999999999999999, 4165360, 4093360, 1824.181, 2283.413762121193, 0.0, 0.0
6, 74000, 0.7999999999999999, 0.49999999999999994, 4280858, 4206858, 1874.84, 2283.319109897378, 0.0, 0.0
6, 76000, 0.9999999999999999, 0.9999999999999999, 4396822, 4320822, 1925.574, 2283.3825134739045, 0.0, 0.0
6, 78000, 0.9999999999999999, 0.9999999999999999, 4512864, 4434864, 1976.384, 2283.39432013212, 0.0, 0.0
6, 80000, 0.9999999999999999, 0.9999999999999999, 4628847, 4548847, 2027.221, 2283.346019008288, 0.0, 0.0
6, 82000, 0.9999999999999999, 0.9999999999999999, 4744760, 4662760, 2078.385, 2282.9071610890182, 0.0, 0.0
6, 84000, 0.8999999999999999, 0.6, 4860695, 4776695, 2129.501, 2282.5511704385203, 0.0, 0.0
6, 86000, 0.9999999999999999, 0.19999999999999996, 4976432, 4890432, 2180.481, 2282.2634088533673, 0.0, 0.0
6, 88000, 0.8999999999999999, 0.8999999999999999, 5091860, 5003860, 2231.489, 2281.8216894638513, 0.0, 0.0
6, 90000, 0.9999999999999999, 0.7999999999999999, 5207674, 5117674, 2282.384, 2281.6817853612715, 0.0, 0.0
6, 92000, 0.9999999999999999, 0.9999999999999999, 5323262, 5231262, 2333.093, 2281.633008199845, 0.0, 0.0
6, 94000, 0.7, 0.9999999999999999, 5439118, 5345118, 2383.859, 2281.644174424746, 0.0, 0.0
6, 96000, 0.9999999999999999, 0.9999999999999999, 5554916, 5458916, 2434.886, 2281.3864796955586, 0.0, 0.0
6, 98000, 0.9999999999999999, 0.7999999999999999, 5670706, 5572706, 2485.853, 2281.1912047896635, 0.0, 0.0
6, 100000, 0.7999999999999999, 0.9999999999999999, 5786669, 5686669, 2536.955, 2280.9505884022383, 0.0, 0.0
7, 2000, -0.9999999999999999, -0.49999999999999994, 115453, 113453, 51.129, 2258.0727180269514, 0.0, 0.0
7, 4000, -0.5, -0.30000000000000004, 231438, 227438, 102.89, 2249.3731169209836, 0.0, 0.0
7, 6000, -0.9999999999999999, -0.7999999999999999, 347306, 341306, 156.111, 2224.7375265035776, 0.0, 0.0
7, 8000, -0.7999999999999999, -0.8999999999999999, 462885, 454885, 210.0, 2204.214285714286, 0.0, 0.0
7, 10000, -0.7, -0.39999999999999997, 577880, 567880, 263.319, 2194.6004655949628, 0.0, 0.0
7, 12000, -0.75, -0.3999999999999999, 692899, 680899, 316.278, 2190.7910129696024, 0.0, 0.0
7, 14000, 0.3499999999999999, -0.5499999999999999, 808205, 794205, 370.18, 2183.2757037117076, 0.0, 0.0
7, 16000, 0.29999999999999993, -0.6, 924094, 908094, 424.304, 2177.9054640069385, 0.0, 0.0
7, 18000, -0.19999999999999998, -0.19999999999999996, 1038973, 1020973, 477.505, 2175.8369022313905, 0.0, 0.0
7, 20000, -0.6, -0.5499999999999999, 1154821, 1134821, 531.178, 2174.075357036624, 0.0, 0.0
7, 22000, -0.1, 0.3499999999999999, 1270296, 1248296, 583.765, 2176.04001610237, 0.0, 0.0
7, 24000, 0.7, -0.3, 1385986, 1361986, 635.262, 2181.754929462175, 0.0, 0.0
7, 26000, 0.8999999999999999, 0.5, 1501534, 1475534, 686.575, 2186.991952809234, 0.0, 0.0
7, 28000, 0.0, 0.6, 1617343, 1589343, 737.848, 2191.9731435200747, 0.0, 0.0
7, 30000, 0.9999999999999999, 0.9999999999999999, 1733338, 1703338, 789.468, 2195.5772748230456, 0.0, 0.0
7, 32000, 0.9999999999999999, 0.8999999999999999, 1849218, 1817218, 840.77, 2199.4338523020565, 0.0, 0.0
7, 34000, 0.9999999999999999, 0.9999999999999999, 1964978, 1930978, 892.558, 2201.51295490041, 0.0, 0.0
7, 36000, 0.9999999999999999, 0.7, 2080863, 2044863, 944.445, 2203.2654098438766, 0.0, 0.0
7, 38000, 0.0, 0.9999999999999999, 2196746, 2158746, 996.113, 2205.318071343311, 0.0, 0.0
7, 40000, 0.95, 0.6, 2312315, 2272315, 1047.673, 2207.0961072777477, 0.0, 0.0
7, 42000, 0.8999999999999999, 0.9999999999999999, 2427805, 2385805, 1099.421, 2208.257801151697, 0.0, 0.0
7, 44000, 0.7999999999999999, 0.9999999999999999, 2543696, 2499696, 1150.818, 2210.337342655398, 0.0, 0.0
7, 46000, 0.9999999999999999, 0.9999999999999999, 2659424, 2613424, 1202.572, 2211.446799027418, 0.0, 0.0
7, 48000, 0.9999999999999999, 0.9999999999999999, 2775146, 2727146, 1253.993, 2213.0474412536596, 0.0, 0.0
7, 50000, 0.7, 0.9999999999999999, 2891118, 2841118, 1306.036, 2213.6587352875417, 0.0, 0.0
7, 52000, 0.8999999999999999, 0.8999999999999999, 3006722, 2954722, 1357.46, 2214.9617668292253, 0.0, 0.0
7, 54000, 0.9999999999999999, 0.3999999999999999, 3122552, 3068552, 1409.825, 2214.850779352047, 0.0, 0.0
7, 56000, 0.9999999999999999, 0.8999999999999999, 3238295, 3182295, 1461.789, 2215.2957779816375, 0.0, 0.0
7, 58000, 0.0, 0.9999999999999999, 3354064, 3296064, 1513.887, 2215.5312780940717, 0.0, 0.0
7, 60000, 0.9999999999999999, 0.7999999999999999, 3469837, 3409837, 1565.389, 2216.5972802926303, 0.0, 0.0
7, 62000, 0.9999999999999999, 0.8999999999999999, 3585856, 3523856, 1616.95, 2217.6665945143636, 0.0, 0.0
7, 64000, 0.9999999999999999, 0.6, 3701683, 3637683, 1668.665, 2218.349998351976, 0.0, 0.0
7, 66000, 0.9999999999999999, 0.9999999999999999, 3817389, 3751389, 1720.136, 2219.236734769809, 0.0, 0.0
7, 68000, 0.9999999999999999, 0.9999999999999999, 3933385, 3865385, 1771.938, 2219.820896667942, 0.0, 0.0
7, 70000, -1.3877787807814457E-17, 0.49999999999999994, 4049216, 3979216, 1823.54, 2220.52491308115, 0.0, 0.0
7, 72000, 0.9999999999999999, 0.7999999999999999, 4165244, 4093244, 1875.404, 2220.9849184495715, 0.0, 0.0
7, 74000, 0.9999999999999999, 0.9999999999999999, 4281140, 4207140, 1926.939, 2221.7309421834316, 0.0, 0.0
7, 76000, 0.9999999999999999, 0.9999999999999999, 4396793, 4320793, 1978.81, 2221.9379323937114, 0.0, 0.0
7, 78000, 0.9999999999999999, 0.9999999999999999, 4512986, 4434986, 2030.743, 2222.3324172482685, 0.0, 0.0
7, 80000, 0.9999999999999999, 0.7, 4628865, 4548865, 2082.522, 2222.7208163947366, 0.0, 0.0
7, 82000, 0.9999999999999999, 0.9999999999999999, 4744787, 4662787, 2134.392, 2223.0157346916594, 0.0, 0.0
7, 84000, 0.6, 0.9999999999999999, 4860605, 4776605, 2186.588, 2222.9176232559585, 0.0, 0.0
7, 86000, 0.9999999999999999, 0.9999999999999999, 4976331, 4890331, 2238.788, 2222.779021506279, 0.0, 0.0
7, 88000, 0.49999999999999994, 0.75, 5092233, 5004233, 2290.96, 2222.7507245870725, 0.0, 0.0
7, 90000, 0.9999999999999999, 0.9999999999999999, 5207874, 5117874, 2342.665, 2223.0553664309664, 0.0, 0.0
7, 92000, 0.9999999999999999, 0.3999999999999999, 5323726, 5231726, 2394.845, 2222.993972470035, 0.0, 0.0
7, 94000, 0.7, 0.9999999999999999, 5439409, 5345409, 2446.389, 2223.4440230069704, 0.0, 0.0
7, 96000, 0.9999999999999999, 0.9999999999999999, 5555355, 5459355, 2497.988, 2223.931820329001, 0.0, 0.0
7, 98000, 0.9999999999999999, 0.9999999999999999, 5671199, 5573199, 2550.114, 2223.900186423038, 0.0, 0.0
7, 100000, 0.9999999999999999, 0.9999999999999999, 5787085, 5687085, 2603.131, 2223.124767827666, 0.0, 0.0
8, 2000, -0.5, -0.6, 115424, 113424, 53.623, 2152.5091844917292, 0.0, 0.0
8, 4000, -0.7, -0.7999999999999999, 231093, 227093, 105.164, 2197.453501198129, 0.0, 0.0
8, 6000, -0.7999999999999999, -0.9999999999999999, 346687, 340687, 157.189, 2205.542372557876, 0.0, 0.0
8, 8000, 0.49999999999999994, -0.3999999999999999, 462032, 454032, 208.99, 2210.7852050337337, 0.0, 0.0
8, 10000, 0.0, 0.19999999999999996, 577402, 567402, 261.12, 2211.251531862745, 0.0, 0.0
8, 12000, 0.19999999999999996, 0.49999999999999994, 693136, 681136, 313.351, 2212.011450418221, 0.0, 0.0
8, 14000, -0.6499999999999999, 0.0, 809001, 795001, 365.247, 2214.9422171845354, 0.0, 0.0
8, 16000, 0.0, 0.9999999999999999, 924709, 908709, 417.399, 2215.4077992520347, 0.0, 0.0
8, 18000, 0.0, 0.7999999999999999, 1040344, 1022344, 469.235, 2217.1065670719363, 0.0, 0.0
8, 20000, 0.0, 0.30000000000000004, 1156243, 1136243, 521.458, 2217.327186465641, 0.0, 0.0
8, 22000, 0.6, 0.0, 1272275, 1250275, 575.686, 2210.015529298958, 0.0, 0.0
8, 24000, 0.5, 0.75, 1388326, 1364326, 628.027, 2210.615148711759, 0.0, 0.0
8, 26000, 0.9999999999999999, 0.9999999999999999, 1504178, 1478178, 680.369, 2210.8267719428723, 0.0, 0.0
8, 28000, 0.0, 0.29999999999999993, 1620311, 1592311, 732.374, 2212.4092335336863, 0.0, 0.0
8, 30000, 0.0, 0.7, 1736282, 1706282, 784.569, 2213.039261046511, 0.0, 0.0
8, 32000, 0.6, 0.5, 1852101, 1820101, 836.781, 2213.3640701688973, 0.0, 0.0
8, 34000, 0.6, 0.9999999999999999, 1967704, 1933704, 889.061, 2213.238461702853, 0.0, 0.0
8, 36000, 0.9999999999999999, 0.5, 2083700, 2047700, 941.491, 2213.1916290224763, 0.0, 0.0
8, 38000, 0.8999999999999999, 0.49999999999999994, 2199743, 2161743, 993.895, 2213.2549212945028, 0.0, 0.0
8, 40000, 0.9999999999999999, 0.0, 2315755, 2275755, 1046.139, 2213.6207521180268, 0.0, 0.0
8, 42000, 0.9999999999999999, 0.9999999999999999, 2431804, 2389804, 1098.119, 2214.517734416762, 0.0, 0.0
8, 44000, 0.4, 0.7999999999999999, 2548050, 2504050, 1150.227, 2215.2583794329294, 0.0, 0.0
8, 46000, 0.9999999999999999, 0.8999999999999999, 2663996, 2617996, 1202.441, 2215.489990777094, 0.0, 0.0
8, 48000, 0.9999999999999999, 0.7, 2779908, 2731908, 1254.505, 2215.940151693297, 0.0, 0.0
8, 50000, 0.9999999999999999, 0.9999999999999999, 2896130, 2846130, 1306.542, 2216.6375057212094, 0.0, 0.0
8, 52000, 0.9999999999999999, 0.8999999999999999, 3012245, 2960245, 1358.428, 2217.4491397409356, 0.0, 0.0
8, 54000, 0.9999999999999999, 0.9999999999999999, 3128427, 3074427, 1410.835, 2217.429394649268, 0.0, 0.0
8, 56000, 0.9999999999999999, 0.55, 3244440, 3188440, 1463.232, 2217.310720377903, 0.0, 0.0
8, 58000, 0.9999999999999999, 0.8999999999999999, 3360698, 3302698, 1515.58, 2217.43358978081, 0.0, 0.0
8, 60000, 0.9999999999999999, 0.9999999999999999, 3476706, 3416706, 1568.095, 2217.152659755946, 0.0, 0.0
8, 62000, 0.9999999999999999, 0.8999999999999999, 3592814, 3530814, 1620.218, 2217.48801704462, 0.0, 0.0
8, 64000, 0.9999999999999999, 0.3999999999999999, 3708682, 3644682, 1672.26, 2217.7663760420032, 0.0, 0.0
8, 66000, 0.49999999999999994, 0.9999999999999999, 3824584, 3758584, 1724.22, 2218.1531359107307, 0.0, 0.0
8, 68000, 0.49999999999999994, 0.6, 3940562, 3872562, 1776.632, 2217.995623179139, 0.0, 0.0
8, 70000, 0.7, 0.7999999999999999, 4056505, 3986505, 1828.771, 2218.1590806065933, 0.0, 0.0
8, 72000, 0.9999999999999999, 0.75, 4172503, 4100503, 1880.957, 2218.287286737549, 0.0, 0.0
8, 74000, 0.7999999999999999, 0.9999999999999999, 4288411, 4214411, 1933.06, 2218.4572646477604, 0.0, 0.0
8, 76000, 0.7999999999999999, 0.7999999999999999, 4404617, 4328617, 1985.11, 2218.8276720181752, 0.0, 0.0
8, 78000, 0.49999999999999994, 0.7999999999999999, 4520457, 4442457, 2037.633, 2218.48438850372, 0.0, 0.0
8, 80000, 0.9999999999999999, 0.9999999999999999, 4636430, 4556430, 2090.162, 2218.2156215642617, 0.0, 0.0
8, 82000, 0.9999999999999999, 0.8999999999999999, 4752426, 4670426, 2142.367, 2218.3062005716106, 0.0, 0.0
8, 84000, 0.09999999999999998, 0.9999999999999999, 4868537, 4784537, 2194.877, 2218.1365971760606, 0.0, 0.0
8, 86000, 0.9999999999999999, 0.8999999999999999, 4984598, 4898598, 2247.285, 2218.053339919058, 0.0, 0.0
8, 88000, 0.7, 0.9999999999999999, 5100637, 5012637, 2299.939, 2217.727078848613, 0.0, 0.0
8, 90000, 0.6, 0.49999999999999994, 5216526, 5126526, 2352.398, 2217.535468062802, 0.0, 0.0
8, 92000, 0.9999999999999999, 0.8499999999999999, 5332288, 5240288, 2404.518, 2217.612012053975, 0.0, 0.0
8, 94000, 0.9999999999999999, 0.9999999999999999, 5448199, 5354199, 2457.232, 2217.2098523867508, 0.0, 0.0
8, 96000, 0.9999999999999999, 0.8999999999999999, 5564366, 5468366, 2509.7, 2217.1438817388535, 0.0, 0.0
8, 98000, 0.9999999999999999, 0.9999999999999999, 5680464, 5582464, 2562.211, 2217.0164752239375, 0.0, 0.0
8, 100000, 0.9999999999999999, 0.8999999999999999, 5796554, 5696554, 2614.69, 2216.9182579961675, 0.0, 0.0
9, 2000, -0.95, -0.30000000000000004, 115309, 113309, 51.071, 2257.817548119285, 0.0, 0.0
9, 4000, -0.9999999999999999, -0.6499999999999999, 230710, 226710, 102.346, 2254.2160905164833, 0.0, 0.0
9, 6000, -0.24999999999999994, -0.8999999999999999, 346558, 340558, 153.695, 2254.842382640945, 0.0, 0.0
9, 8000, -0.6, -0.14999999999999997, 461984, 453984, 205.034, 2253.206785216111, 0.0, 0.0
9, 10000, -0.6, 0.6, 577735, 567735, 257.549, 2243.2042058016145, 0.0, 0.0
9, 12000, 0.49999999999999994, -0.3999999999999999, 693601, 681601, 311.657, 2225.5267810445457, 0.0, 0.0
9, 14000, -0.7, -0.5, 809091, 795091, 365.745, 2212.1724152073166, 0.0, 0.0
9, 16000, -0.7, 0.10000000000000002, 924903, 908903, 420.041, 2201.9350491975783, 0.0, 0.0
9, 18000, 0.9999999999999999, -0.29999999999999993, 1039960, 1021960, 473.044, 2198.4424281884985, 0.0, 0.0
9, 20000, 0.49999999999999994, 0.5, 1155396, 1135396, 526.865, 2192.96404202215, 0.0, 0.0
9, 22000, 0.0, -0.25, 1270407, 1248407, 581.575, 2184.4250526587284, 0.0, 0.0
9, 24000, 0.49999999999999994, 0.2, 1385709, 1361709, 635.921, 2179.0584050534576, 0.0, 0.0
9, 26000, 0.7999999999999999, 0.7999999999999999, 1501270, 1475270, 688.952, 2179.063272913062, 0.0, 0.0
9, 28000, 0.8999999999999999, 0.9999999999999999, 1617194, 1589194, 741.516, 2180.9293393534326, 0.0, 0.0
9, 30000, -0.29999999999999993, 0.4, 1732927, 1702927, 792.994, 2185.2964839582646, 0.0, 0.0
9, 32000, 0.29999999999999993, -0.29999999999999993, 1848611, 1816611, 844.425, 2189.1950143588833, 0.0, 0.0
9, 34000, 0.49999999999999994, 0.49999999999999994, 1964334, 1930334, 895.869, 2192.657631863587, 0.0, 0.0
