TDNTuple4Agt: USESYM:false, P:12, NORMALIZE:false, sigmoid:none, lambda:0.0, horizon:1, AFTERSTATE:false, learnFromRM: false
TDNTuple4Agt: alpha_init->final:0.25->0.25, epsilon_init->final:0.0->0.0, gamma: 1.0, random 120 7-tuple, evalQ: 1, evalT: -1
run, competeNum, dEdax, iterMWrap, EPS, p_MWrap, c_puct, winrate, user1, user2
3, 1, 0, 200, 1.0E-8, 0, 1.0, 0.5933333333333333, 0.0, 0.0
3, 1, 0, 500, 1.0E-8, 0, 1.0, 0.535, 0.0, 0.0
3, 1, 0, 1000, 1.0E-8, 0, 1.0, 0.6266666666666666, 0.0, 0.0
3, 1, 0, 0, 0.0, 0, 1.0, 0.25166666666666665, 0.0, 0.0
3, 1, 0, 100, 0.0, 0, 1.0, 0.38166666666666665, 0.0, 0.0
3, 1, 0, 200, 0.0, 0, 1.0, 0.40166666666666667, 0.0, 0.0
3, 1, 0, 500, 0.0, 0, 1.0, 0.4000000000000001, 0.0, 0.0
3, 1, 0, 1000, 0.0, 0, 1.0, 0.44999999999999996, 0.0, 0.0
3, 1, 0, 0, -1.0E-8, 0, 1.0, 0.27499999999999997, 0.0, 0.0
3, 1, 0, 100, -1.0E-8, 0, 1.0, 0.42333333333333334, 0.0, 0.0
3, 1, 0, 200, -1.0E-8, 0, 1.0, 0.4400000000000001, 0.0, 0.0
3, 1, 0, 500, -1.0E-8, 0, 1.0, 0.38499999999999995, 0.0, 0.0
3, 1, 0, 1000, -1.0E-8, 0, 1.0, 0.4083333333333334, 0.0, 0.0
