controllers.TD.ntuple2.TDNTuple2Agt: USESYMMETRY:true, NORMALIZE:false, sigmoid:none, lambda:0.0, horizon:0, AFTERSTATE:true, learnFromRM: false
controllers.TD.ntuple2.TDNTuple2Agt: alpha_init->final:0.2->0.1, epsilon_init->final:0.0->0.0
run, gameNum, evalQ, evalT, evalM, actionNum, trnMoves
6, 500, 13818.08, 0.0, 0.0, 328831, 328831
6, 1000, 18080.441600000002, 0.0, 0.0, 773183, 773183
6, 1500, 20134.968832, 0.0, 0.0, 1310605, 1310605
6, 2000, 23311.97937664, 0.0, 0.0, 1907592, 1907592
6, 2500, 22502.1595875328, 0.0, 0.0, 2533931, 2533931
6, 3000, 25251.963191750656, 0.0, 0.0, 3199274, 3199274
6, 3500, 25853.119263835015, 0.0, 0.0, 3854275, 3854275
6, 4000, 28086.5823852767, 0.0, 0.0, 4538499, 4538499
6, 4500, 24953.571647705532, 0.0, 0.0, 5238172, 5238172
6, 5000, 27233.71143295411, 0.0, 0.0, 5954275, 5954275
6, 5500, 32422.43422865908, 0.0, 0.0, 6707725, 6707725
6, 6000, 31484.768684573184, 0.0, 0.0, 7471682, 7471682
6, 6500, 27706.335373691465, 0.0, 0.0, 8238311, 8238311
6, 7000, 34008.04670747383, 0.0, 0.0, 9009105, 9009105
6, 7500, 33116.16093414948, 0.0, 0.0, 9811790, 9811790
6, 8000, 29471.92321868299, 0.0, 0.0, 10613400, 10613400
6, 8500, 27017.198464373658, 0.0, 0.0, 11433922, 11433922
6, 9000, 30147.14396928747, 0.0, 0.0, 12251939, 12251939
6, 9500, 30279.82287938575, 0.0, 0.0, 13104564, 13104564
6, 10000, 34353.35645758771, 0.0, 0.0, 13982955, 13982955
7, 500, 15214.0, 0.0, 0.0, 311285, 311285
7, 1000, 17881.0, 0.0, 0.0, 769356, 769356
7, 1500, 22521.7, 0.0, 0.0, 1304437, 1304437
7, 2000, 23581.953999999998, 0.0, 0.0, 1894576, 1894576
7, 2500, 22975.479079999997, 0.0, 0.0, 2500276, 2500276
7, 3000, 24300.949581599998, 0.0, 0.0, 3116655, 3116655
7, 3500, 23672.018991632, 0.0, 0.0, 3718148, 3718148
7, 4000, 28126.32037983264, 0.0, 0.0, 4390859, 4390859
7, 4500, 25321.326407596654, 0.0, 0.0, 5078957, 5078957
7, 5000, 27171.786528151933, 0.0, 0.0, 5805981, 5805981
7, 5500, 30054.315730563038, 0.0, 0.0, 6534465, 6534465
7, 6000, 32071.406314611257, 0.0, 0.0, 7302837, 7302837
7, 6500, 31201.108126292223, 0.0, 0.0, 8081193, 8081193
7, 7000, 28521.462162525844, 0.0, 0.0, 8871813, 8871813
7, 7500, 32210.909243250517, 0.0, 0.0, 9629494, 9629494
7, 8000, 34142.29818486501, 0.0, 0.0, 10430752, 10430752
7, 8500, 33153.9659636973, 0.0, 0.0, 11253129, 11253129
7, 9000, 33846.519319273946, 0.0, 0.0, 12053174, 12053174
7, 9500, 35776.85038638548, 0.0, 0.0, 12867759, 12867759
7, 10000, 30452.657007727707, 0.0, 0.0, 13671326, 13671326
8, 500, 13578.32, 0.0, 0.0, 290881, 290881
8, 1000, 18122.686400000002, 0.0, 0.0, 733551, 733551
8, 1500, 17247.333728, 0.0, 0.0, 1259789, 1259789
8, 2000, 21853.42667456, 0.0, 0.0, 1850678, 1850678
8, 2500, 24883.228533491198, 0.0, 0.0, 2446517, 2446517
8, 3000, 25459.424570669824, 0.0, 0.0, 3047515, 3047515
8, 3500, 25948.148491413398, 0.0, 0.0, 3699219, 3699219
8, 4000, 25963.202969828268, 0.0, 0.0, 4387061, 4387061
8, 4500, 26036.944059396563, 0.0, 0.0, 5075240, 5075240
8, 5000, 29185.05888118793, 0.0, 0.0, 5769809, 5769809
8, 5500, 31211.861177623756, 0.0, 0.0, 6515628, 6515628
8, 6000, 33000.47722355247, 0.0, 0.0, 7241089, 7241089
8, 6500, 32594.88954447105, 0.0, 0.0, 8019016, 8019016
8, 7000, 34193.25779088942, 0.0, 0.0, 8800233, 8800233
8, 7500, 26332.745155817785, 0.0, 0.0, 9587260, 9587260
8, 8000, 30480.974903116356, 0.0, 0.0, 10386821, 10386821
8, 8500, 36337.13949806233, 0.0, 0.0, 11197999, 11197999
8, 9000, 32621.862789961247, 0.0, 0.0, 12035211, 12035211
8, 9500, 33571.797255799225, 0.0, 0.0, 12869235, 12869235
8, 10000, 31506.155945115985, 0.0, 0.0, 13716224, 13716224
9, 500, 13224.16, 0.0, 0.0, 287924, 287924
9, 1000, 17706.963200000002, 0.0, 0.0, 733083, 733083
9, 1500, 20775.819264, 0.0, 0.0, 1254215, 1254215
9, 2000, 20848.39638528, 0.0, 0.0, 1841115, 1841115
9, 2500, 24125.3679277056, 0.0, 0.0, 2441432, 2441432
9, 3000, 24949.147358554113, 0.0, 0.0, 3039235, 3039235
9, 3500, 25151.942947171083, 0.0, 0.0, 3658150, 3658150
9, 4000, 24327.118858943424, 0.0, 0.0, 4286403, 4286403
