controllers.TD.ntuple2.TDNTuple2Agt: USESYMMETRY:true, NORMALIZE:false, sigmoid:none, lambda:0.0, horizon:0, AFTERSTATE:true, learnFromRM: false
controllers.TD.ntuple2.TDNTuple2Agt: alpha_init->final:0.2->0.1, epsilon_init->final:0.0->0.0
run, gameNum, evalQ, evalT, evalM, actionNum, trnMoves
2, 3500, 23466.814981281852, 0.0, 0.0, 3496091, 3496091
2, 4000, 24987.176299625637, 0.0, 0.0, 4140153, 4140153
2, 4500, 29262.06352599251, 0.0, 0.0, 4812356, 4812356
2, 5000, 25485.081270519848, 0.0, 0.0, 5513003, 5513003
2, 5500, 28029.461625410397, 0.0, 0.0, 6245103, 6245103
2, 6000, 28609.069232508205, 0.0, 0.0, 6980213, 6980213
2, 6500, 31713.70138465016, 0.0, 0.0, 7742906, 7742906
2, 7000, 29546.754027693, 0.0, 0.0, 8518097, 8518097
2, 7500, 33665.41508055386, 0.0, 0.0, 9296030, 9296030
2, 8000, 31335.708301611077, 0.0, 0.0, 10089022, 10089022
2, 8500, 33796.63416603222, 0.0, 0.0, 10900636, 10900636
2, 9000, 34417.93268332064, 0.0, 0.0, 11716196, 11716196
2, 9500, 30473.558653666416, 0.0, 0.0, 12547520, 12547520
2, 10000, 32085.15117307333, 0.0, 0.0, 13397062, 13397062
3, 500, 15557.76, 0.0, 0.0, 324194, 324194
3, 1000, 21031.4752, 0.0, 0.0, 782428, 782428
3, 1500, 18702.629504, 0.0, 0.0, 1320228, 1320228
3, 2000, 22811.49259008, 0.0, 0.0, 1915764, 1915764
3, 2500, 23823.5898518016, 0.0, 0.0, 2526918, 2526918
3, 3000, 22481.271797036035, 0.0, 0.0, 3153641, 3153641
3, 3500, 22348.10543594072, 0.0, 0.0, 3792364, 3792364
3, 4000, 27135.442108718813, 0.0, 0.0, 4467681, 4467681
3, 4500, 25705.428842174373, 0.0, 0.0, 5193145, 5193145
3, 5000, 25185.788576843486, 0.0, 0.0, 5892387, 5892387
3, 5500, 32827.79577153687, 0.0, 0.0, 6633100, 6633100
3, 6000, 32419.355915430737, 0.0, 0.0, 7395540, 7395540
3, 6500, 32605.427118308613, 0.0, 0.0, 8165103, 8165103
3, 7000, 28570.90854236617, 0.0, 0.0, 8970270, 8970270
3, 7500, 34883.81817084733, 0.0, 0.0, 9783873, 9783873
3, 8000, 34734.47636341695, 0.0, 0.0, 10633408, 10633408
3, 8500, 31217.72952726834, 0.0, 0.0, 11476343, 11476343
3, 9000, 36200.91459054537, 0.0, 0.0, 12328770, 12328770
3, 9500, 32380.73829181091, 0.0, 0.0, 13156935, 13156935
