controllers.TD.ntuple2.TDNTuple2Agt: USESYMMETRY:true, NORMALIZE:false, sigmoid:none, lambda:0.5, horizon:3, AFTERSTATE:true, learnFromRM: false
2, 70000, 83394.40461515564, 0.0, 0.0, 177681679, 177681679
2, 80000, 75184.12809230312, 0.0, 0.0, 213044623, 213044623
2, 90000, 87507.76256184606, 0.0, 0.0, 250154536, 250154536
2, 100000, 96275.51525123692, 0.0, 0.0, 288215785, 288215785
2, 110000, 87089.11030502473, 0.0, 0.0, 328091749, 328091749
2, 120000, 96538.42220610048, 0.0, 0.0, 368612716, 368612716
2, 130000, 103013.888444122, 0.0, 0.0, 409991701, 409991701
2, 140000, 110668.75776888244, 0.0, 0.0, 452219544, 452219544
2, 150000, 100254.33515537764, 0.0, 0.0, 494945285, 494945285
2, 160000, 87782.76670310754, 0.0, 0.0, 538210772, 538210772
2, 170000, 91767.57533406214, 0.0, 0.0, 582376461, 582376461
2, 180000, 107211.99150668124, 0.0, 0.0, 626767470, 626767470
2, 190000, 97371.03983013361, 0.0, 0.0, 671805668, 671805668
2, 200000, 101242.14079660266, 0.0, 0.0, 717054418, 717054418
3, 10000, 33504.0, 0.0, 0.0, 12826320, 12826320
3, 20000, 45127.92, 0.0, 0.0, 33105651, 33105651
3, 30000, 56029.3584, 0.0, 0.0, 57498097, 57498097
3, 40000, 56200.747168, 0.0, 0.0, 84503390, 84503390
3, 50000, 54568.414943359996, 0.0, 0.0, 113340081, 113340081
3, 60000, 74383.84829886719, 0.0, 0.0, 143793695, 143793695
3, 70000, 75876.71696597735, 0.0, 0.0, 175965334, 175965334
3, 80000, 82840.73433931955, 0.0, 0.0, 210637767, 210637767
3, 90000, 87458.49468678638, 0.0, 0.0, 247014205, 247014205
3, 100000, 90176.68989373572, 0.0, 0.0, 284472864, 284472864
3, 110000, 94945.69379787472, 0.0, 0.0, 324057394, 324057394
3, 120000, 86961.6338759575, 0.0, 0.0, 364236271, 364236271
3, 130000, 109403.95267751915, 0.0, 0.0, 405935070, 405935070
3, 140000, 101219.43905355038, 0.0, 0.0, 447970563, 447970563
3, 150000, 93463.348781071, 0.0, 0.0, 490417974, 490417974
3, 160000, 100751.50697562144, 0.0, 0.0, 533449328, 533449328
3, 170000, 103179.67013951243, 0.0, 0.0, 577157572, 577157572
3, 180000, 107326.87340279024, 0.0, 0.0, 621590078, 621590078
3, 190000, 106940.2974680558, 0.0, 0.0, 666789964, 666789964
3, 200000, 104074.64594936112, 0.0, 0.0, 712642485, 712642485
4, 10000, 37435.84, 0.0, 0.0, 12865358, 12865358
4, 20000, 52192.3168, 0.0, 0.0, 33275487, 33275487
4, 30000, 66038.326336, 0.0, 0.0, 57780162, 57780162
4, 40000, 59038.76652672, 0.0, 0.0, 84867294, 84867294
4, 50000, 68307.1753305344, 0.0, 0.0, 113613184, 113613184
4, 60000, 74587.74350661068, 0.0, 0.0, 143965110, 143965110
4, 70000, 72298.55487013221, 0.0, 0.0, 176400686, 176400686
4, 80000, 76898.21109740264, 0.0, 0.0, 211122493, 211122493
4, 90000, 81521.96422194804, 0.0, 0.0, 247648628, 247648628
4, 100000, 82428.35928443895, 0.0, 0.0, 285875534, 285875534
4, 110000, 87059.44718568878, 0.0, 0.0, 325423870, 325423870
4, 120000, 94536.30894371377, 0.0, 0.0, 365893438, 365893438
4, 130000, 88598.32617887428, 0.0, 0.0, 407130280, 407130280
4, 140000, 104393.3265235775, 0.0, 0.0, 449205435, 449205435
4, 150000, 89705.86653047155, 0.0, 0.0, 491673499, 491673499
4, 160000, 108321.95733060942, 0.0, 0.0, 534947825, 534947825
4, 170000, 110770.7591466122, 0.0, 0.0, 579136262, 579136262
4, 180000, 106482.29518293224, 0.0, 0.0, 623598441, 623598441
4, 190000, 123777.16590365865, 0.0, 0.0, 668504858, 668504858
4, 200000, 116362.74331807318, 0.0, 0.0, 714174169, 714174169
