controllers.TD.ntuple2.TDNTuple2Agt: USESYMMETRY:true, NORMALIZE:false, sigmoid:none, lambda:0.0, horizon:0, AFTERSTATE:true, learnFromRM: false
controllers.TD.ntuple2.TDNTuple2Agt: alpha_init->final:0.2->0.1, epsilon_init->final:0.0->0.0
run, gameNum, evalQ, evalT, evalM, actionNum, trnMoves
9, 3500, 24465.874948272285, 0.0, 0.0, 3660917, 3660917
9, 4000, 25610.997498965444, 0.0, 0.0, 4313052, 4313052
9, 4500, 25669.259949979307, 0.0, 0.0, 5021647, 5021647
9, 5000, 28508.665198999588, 0.0, 0.0, 5720426, 5720426
9, 5500, 29760.57330397999, 0.0, 0.0, 6447387, 6447387
9, 6000, 31107.2914660796, 0.0, 0.0, 7185899, 7185899
9, 6500, 30042.145829321595, 0.0, 0.0, 7952096, 7952096
9, 7000, 38526.36291658643, 0.0, 0.0, 8724183, 8724183
9, 7500, 30148.207258331728, 0.0, 0.0, 9505603, 9505603
9, 8000, 34936.16414516663, 0.0, 0.0, 10302368, 10302368
9, 8500, 30637.12328290333, 0.0, 0.0, 11106549, 11106549
9, 9000, 32418.422465658066, 0.0, 0.0, 11926912, 11926912
9, 9500, 32448.688449313162, 0.0, 0.0, 12767064, 12767064
9, 10000, 32016.57376898626, 0.0, 0.0, 13607334, 13607334
