controllers.TD.ntuple2.TDNTuple2Agt: USESYMMETRY:true, NORMALIZE:false, sigmoid:tanh, lambda:0.0, horizon:0, AFTERSTATE:false, learnFromRM: false
controllers.TD.ntuple2.TDNTuple2Agt: alpha_init->final:0.5->0.5, epsilon_init->final:1.3->0.0
run, gameNum, evalQ, evalT, evalM, actionNum, trnMoves
18, 10000, 0.0, 0.0, 0.0, 10000, 129429
18, 15000, 0.0, 0.0, 0.0, 15000, 194511
18, 20000, 0.0, 0.0, 0.0, 20000, 259449
18, 25000, 0.0, 0.0, 0.0, 25349, 324173
18, 30000, 0.0, 0.0, 0.0, 33947, 387370
18, 35000, 0.6666666666666666, 0.49999999999999994, 0.0, 46425, 448295
18, 40000, 0.6666666666666666, 0.8333333333333333, 0.0, 62590, 507330
18, 45000, 1.0, 1.0, 0.0, 82202, 564748
18, 50000, 1.0, 0.9166666666666666, 0.0, 104934, 620697
18, 55000, 1.0, 0.9166666666666666, 0.0, 130877, 675652
18, 60000, 0.6666666666666666, 0.8333333333333334, 0.0, 160019, 729626
18, 65000, 1.0, 0.9166666666666666, 0.0, 191601, 781773
18, 70000, 1.0, 1.0, 0.0, 225599, 832218
18, 75000, 1.0, 0.9166666666666666, 0.0, 262086, 881223
18, 80000, 1.0, 1.0, 0.0, 301099, 929308
18, 85000, 1.0, 0.9166666666666666, 0.0, 342185, 976051
18, 90000, 1.0, 1.0, 0.0, 385279, 1021660
18, 95000, 0.6666666666666666, 0.9166666666666666, 0.0, 432007, 1067778
18, 100000, 1.0, 1.0, 0.0, 479816, 1112033
19, 5000, 0.0, 0.0, 0.0, 5000, 65283
19, 10000, 0.0, 0.0, 0.0, 10000, 130275
19, 15000, 0.0, 0.0, 0.0, 15000, 195151
19, 20000, 0.0, 0.0, 0.0, 20000, 259913
19, 25000, 0.0, 0.0, 0.0, 25313, 324599
19, 30000, 0.0, 0.16666666666666666, 0.0, 33915, 387645
19, 35000, 0.0, 0.3333333333333333, 0.0, 46436, 448805
19, 40000, 1.0, 0.3333333333333333, 0.0, 62718, 508357
19, 45000, 0.6666666666666666, 0.9166666666666666, 0.0, 82386, 566221
19, 50000, 1.0, 0.8333333333333333, 0.0, 105250, 622364
19, 55000, 1.0, 1.0, 0.0, 131209, 677100
19, 60000, 1.0, 0.8333333333333334, 0.0, 160233, 730352
19, 65000, 1.0, 1.0, 0.0, 191985, 782336
19, 70000, 1.0, 0.9166666666666666, 0.0, 226280, 832885
19, 75000, 1.0, 1.0, 0.0, 263340, 882689
