controllers.TD.ntuple2.TDNTuple2Agt: USESYMMETRY:true, NORMALIZE:false, sigmoid:tanh, lambda:0.0, horizon:0, AFTERSTATE:false, learnFromRM: false
controllers.TD.ntuple2.TDNTuple2Agt: alpha_init->final:0.5->0.5, epsilon_init->final:1.3->0.0
run, gameNum, evalQ, evalT, evalM, actionNum, trnMoves
15, 50000, 0.6666666666666666, 0.9166666666666666, 0.0, 105116, 622466
15, 55000, 1.0, 1.0, 0.0, 131190, 677570
15, 60000, 0.6666666666666666, 1.0, 0.0, 160590, 732339
15, 65000, 1.0, 1.0, 0.0, 192931, 786079
15, 70000, 1.0, 1.0, 0.0, 228298, 838389
15, 75000, 1.0, 1.0, 0.0, 266505, 890085
15, 80000, 1.0, 1.0, 0.0, 308427, 942164
15, 85000, 1.0, 1.0, 0.0, 352839, 993453
15, 90000, 1.0, 1.0, 0.0, 399189, 1042841
15, 95000, 1.0, 1.0, 0.0, 449582, 1093259
15, 100000, 1.0, 1.0, 0.0, 498645, 1138829
16, 5000, 0.0, 0.0, 0.0, 5000, 64531
16, 10000, 0.0, 0.0, 0.0, 10000, 129280
16, 15000, 0.0, 0.0, 0.0, 15000, 193957
16, 20000, 0.0, 0.0, 0.0, 20000, 258690
16, 25000, 0.0, 0.0, 0.0, 25312, 323467
16, 30000, 0.6666666666666666, 0.5833333333333334, 0.0, 33960, 386571
16, 35000, 0.6666666666666666, 0.25, 0.0, 46346, 447508
16, 40000, 1.0, 0.7499999999999999, 0.0, 62660, 506753
16, 45000, 1.0, 0.75, 0.0, 82212, 564889
16, 50000, 1.0, 0.75, 0.0, 105351, 621536
16, 55000, 1.0, 1.0, 0.0, 131531, 676941
16, 60000, 1.0, 1.0, 0.0, 160807, 731238
16, 65000, 1.0, 0.9166666666666666, 0.0, 193163, 784796
16, 70000, 0.6666666666666666, 1.0, 0.0, 228471, 837150
16, 75000, 1.0, 0.9166666666666666, 0.0, 266454, 888375
16, 80000, 1.0, 1.0, 0.0, 307419, 939133
16, 85000, 1.0, 1.0, 0.0, 349978, 988009
16, 90000, 1.0, 1.0, 0.0, 396354, 1037482
16, 95000, 1.0, 1.0, 0.0, 446988, 1088097
16, 100000, 1.0, 1.0, 0.0, 492944, 1130524
17, 5000, 0.0, 0.0, 0.0, 5000, 65151
17, 10000, 0.0, 0.0, 0.0, 10000, 130000
17, 15000, 0.0, 0.0, 0.0, 15000, 194842
17, 20000, 0.0, 0.0, 0.0, 20000, 259624
17, 25000, 0.0, 0.0, 0.0, 25296, 324336
17, 30000, 0.3333333333333333, 0.3333333333333333, 0.0, 33808, 387544
17, 35000, 1.0, 0.8333333333333333, 0.0, 46260, 448793
17, 40000, 0.6666666666666666, 0.5, 0.0, 62459, 508058
17, 45000, 0.6666666666666666, 0.6666666666666666, 0.0, 82185, 565889
17, 50000, 1.0, 1.0, 0.0, 104909, 622291
17, 55000, 1.0, 0.75, 0.0, 130693, 677289
17, 60000, 1.0, 1.0, 0.0, 159568, 731047
17, 65000, 1.0, 1.0, 0.0, 191390, 783630
17, 70000, 1.0, 1.0, 0.0, 226055, 835056
17, 75000, 1.0, 1.0, 0.0, 263253, 885196
17, 80000, 1.0, 1.0, 0.0, 304169, 935812
17, 85000, 1.0, 1.0, 0.0, 348529, 987113
17, 90000, 1.0, 1.0, 0.0, 394337, 1035793
17, 95000, 1.0, 1.0, 0.0, 442115, 1083365
17, 100000, 1.0, 1.0, 0.0, 491024, 1128784
18, 5000, 0.0, 0.0, 0.0, 5000, 64916
18, 10000, 0.0, 0.0, 0.0, 10000, 129650
18, 15000, 0.0, 0.0, 0.0, 15000, 194699
18, 20000, 0.0, 0.0, 0.0, 20000, 259756
18, 25000, 0.0, 0.0, 0.0, 25294, 324416
