controllers.TD.ntuple2.TDNTuple2Agt: USESYMMETRY:true, NORMALIZE:false, sigmoid:tanh, lambda:0.0, horizon:0, AFTERSTATE:false, learnFromRM: true
19, 95000, 1.0, 0.9166666666666666, 0.0, 1164739, 1069739
19, 100000, 1.0, 0.8333333333333333, 0.0, 1208499, 1108499
20, 5000, 0.0, 0.25, 0.0, 69765, 64765
20, 10000, 0.6666666666666666, 0.5, 0.0, 139759, 129759
20, 15000, 0.6666666666666666, 0.5, 0.0, 209504, 194504
20, 20000, 1.0, 0.25, 0.0, 279472, 259472
20, 25000, 1.0, 0.41666666666666663, 0.0, 348914, 323914
20, 30000, 0.0, 0.41666666666666663, 0.0, 417008, 387008
20, 35000, 0.6666666666666666, 0.9166666666666666, 0.0, 482994, 447994
20, 40000, 0.0, 0.0, 0.0, 547170, 507170
20, 45000, 0.0, 0.5833333333333333, 0.0, 610196, 565196
20, 50000, 0.6666666666666666, 0.5, 0.0, 671369, 621369
20, 55000, 1.0, 0.5833333333333334, 0.0, 730997, 675997
20, 60000, 1.0, 0.6666666666666666, 0.0, 789524, 729524
20, 65000, 1.0, 0.7499999999999999, 0.0, 846789, 781789
20, 70000, 1.0, 0.5833333333333333, 0.0, 903077, 833077
20, 75000, 1.0, 0.75, 0.0, 957873, 882873
20, 80000, 1.0, 0.8333333333333333, 0.0, 1010384, 930384
20, 85000, 1.0, 1.0, 0.0, 1062081, 977081
20, 90000, 1.0, 1.0, 0.0, 1112411, 1022411
20, 95000, 1.0, 0.9166666666666666, 0.0, 1160001, 1065001
20, 100000, 1.0, 1.0, 0.0, 1205631, 1105631
21, 5000, 0.3333333333333333, 0.25, 0.0, 69737, 64737
21, 10000, 0.0, 0.41666666666666663, 0.0, 139498, 129498
21, 15000, 0.6666666666666666, 0.49999999999999994, 0.0, 209174, 194174
21, 20000, 0.0, 0.08333333333333333, 0.0, 278921, 258921
21, 25000, 0.6666666666666666, 0.3333333333333333, 0.0, 348806, 323806
21, 30000, 0.0, 0.08333333333333333, 0.0, 416989, 386989
21, 35000, 0.6666666666666666, 0.3333333333333333, 0.0, 483462, 448462
21, 40000, 0.0, 0.16666666666666666, 0.0, 548126, 508126
21, 45000, 0.6666666666666666, 0.3333333333333333, 0.0, 611180, 566180
21, 50000, 0.6666666666666666, 0.3333333333333333, 0.0, 672408, 622408
21, 55000, 0.3333333333333333, 0.9166666666666666, 0.0, 732382, 677382
21, 60000, 1.0, 0.75, 0.0, 790892, 730892
21, 65000, 0.6666666666666666, 0.3333333333333333, 0.0, 848692, 783692
21, 70000, 1.0, 0.9166666666666666, 0.0, 905506, 835506
21, 75000, 1.0, 0.8333333333333334, 0.0, 961097, 886097
21, 80000, 0.3333333333333333, 0.75, 0.0, 1014931, 934931
21, 85000, 1.0, 1.0, 0.0, 1067786, 982786
21, 90000, 1.0, 0.9166666666666666, 0.0, 1120514, 1030514
21, 95000, 1.0, 1.0, 0.0, 1172367, 1077367
21, 100000, 1.0, 1.0, 0.0, 1224985, 1124985
22, 5000, 0.0, 0.3333333333333333, 0.0, 69613, 64613
22, 10000, 0.3333333333333333, 0.41666666666666663, 0.0, 139368, 129368
22, 15000, 1.0, 0.25, 0.0, 209251, 194251
22, 20000, 1.0, 0.41666666666666663, 0.0, 279553, 259553
22, 25000, 1.0, 0.25, 0.0, 349124, 324124
22, 30000, 0.3333333333333333, 0.16666666666666666, 0.0, 417281, 387281
22, 35000, 1.0, 0.25, 0.0, 483517, 448517
22, 40000, 0.6666666666666666, 0.5, 0.0, 547968, 507968
22, 45000, 1.0, 0.3333333333333333, 0.0, 610907, 565907
22, 50000, 0.3333333333333333, 0.25, 0.0, 672770, 622770
22, 55000, 1.0, 0.8333333333333333, 0.0, 732739, 677739
22, 60000, 0.3333333333333333, 0.5833333333333333, 0.0, 791514, 731514
22, 65000, 1.0, 0.41666666666666663, 0.0, 848841, 783841
22, 70000, 0.3333333333333333, 0.8333333333333334, 0.0, 903633, 833633
22, 75000, 1.0, 1.0, 0.0, 957475, 882475
22, 80000, 1.0, 1.0, 0.0, 1012136, 932136
22, 85000, 1.0, 1.0, 0.0, 1063991, 978991
22, 90000, 0.6666666666666666, 0.9166666666666666, 0.0, 1114739, 1024739
22, 95000, 1.0, 1.0, 0.0, 1162951, 1067951
22, 100000, 1.0, 0.9166666666666666, 0.0, 1211071, 1111071
23, 5000, 0.0, 0.16666666666666666, 0.0, 69674, 64674
23, 10000, 0.0, 0.3333333333333333, 0.0, 139142, 129142
23, 15000, 0.6666666666666666, 0.3333333333333333, 0.0, 208818, 193818
23, 20000, 0.3333333333333333, 0.41666666666666663, 0.0, 278681, 258681
23, 25000, 0.6666666666666666, 0.49999999999999994, 0.0, 348366, 323366
23, 30000, 0.6666666666666666, 0.16666666666666666, 0.0, 416568, 386568
23, 35000, 0.6666666666666666, 0.5, 0.0, 482878, 447878
23, 40000, 1.0, 0.6666666666666666, 0.0, 547390, 507390
23, 45000, 1.0, 0.5, 0.0, 610612, 565612
23, 50000, 1.0, 0.7499999999999999, 0.0, 672134, 622134
23, 55000, 0.0, 0.49999999999999994, 0.0, 732380, 677380
23, 60000, 1.0, 0.5, 0.0, 791532, 731532
23, 65000, 0.3333333333333333, 0.16666666666666666, 0.0, 849314, 784314
23, 70000, 1.0, 0.5, 0.0, 906071, 836071
23, 75000, 1.0, 1.0, 0.0, 962177, 887177
23, 80000, 1.0, 0.9166666666666666, 0.0, 1015998, 935998
23, 85000, 1.0, 1.0, 0.0, 1068859, 983859
23, 90000, 1.0, 1.0, 0.0, 1118277, 1028277
23, 95000, 1.0, 1.0, 0.0, 1166927, 1071927
23, 100000, 1.0, 1.0, 0.0, 1212883, 1112883
24, 5000, 0.3333333333333333, 0.08333333333333333, 0.0, 69877, 64877
24, 10000, 0.6666666666666666, 0.25, 0.0, 140022, 130022
24, 15000, 0.6666666666666666, 0.49999999999999994, 0.0, 209935, 194935
24, 20000, 1.0, 0.41666666666666663, 0.0, 279663, 259663
24, 25000, 0.6666666666666666, 0.16666666666666666, 0.0, 349328, 324328
24, 30000, 0.0, 0.49999999999999994, 0.0, 417622, 387622
24, 35000, 0.3333333333333333, 0.08333333333333333, 0.0, 483846, 448846
24, 40000, 0.0, 0.41666666666666663, 0.0, 548665, 508665
24, 45000, 0.6666666666666666, 0.6666666666666666, 0.0, 612151, 567151
24, 50000, 0.0, 0.08333333333333333, 0.0, 673855, 623855
24, 55000, 1.0, 0.41666666666666663, 0.0, 734308, 679308
24, 60000, 0.6666666666666666, 0.41666666666666663, 0.0, 793209, 733209
24, 65000, 0.6666666666666666, 0.8333333333333333, 0.0, 850582, 785582
24, 70000, 1.0, 0.75, 0.0, 906632, 836632
24, 75000, 1.0, 0.9166666666666666, 0.0, 960774, 885774
24, 80000, 1.0, 0.5833333333333333, 0.0, 1013112, 933112
24, 85000, 0.6666666666666666, 1.0, 0.0, 1064253, 979253
24, 90000, 1.0, 0.9166666666666666, 0.0, 1113358, 1023358
24, 95000, 1.0, 1.0, 0.0, 1162486, 1067486
24, 100000, 1.0, 1.0, 0.0, 1214602, 1114602
