controllers.TD.ntuple2.TDNTuple2Agt: USESYMMETRY:true, NORMALIZE:false, sigmoid:tanh, lambda:0.0, horizon:0, AFTERSTATE:false, learnFromRM: true
controllers.TD.ntuple2.TDNTuple2Agt: alpha_init->final:0.5->0.5, epsilon_init->final:1.3->0.0
run, gameNum, evalQ, evalT, evalM, actionNum, trnMoves
19, 10000, 0.6666666666666666, 0.41666666666666663, 0.0, 139856, 129856
19, 15000, 0.0, 0.0, 0.0, 210054, 195054
19, 20000, 0.6666666666666666, 0.25, 0.0, 279525, 259525
19, 25000, 0.6666666666666666, 0.6666666666666666, 0.0, 349370, 324370
19, 30000, 0.0, 0.41666666666666663, 0.0, 417516, 387516
19, 35000, 0.3333333333333333, 0.25, 0.0, 483957, 448957
19, 40000, 1.0, 0.5833333333333333, 0.0, 548704, 508704
19, 45000, 1.0, 0.5833333333333333, 0.0, 611796, 566796
19, 50000, 1.0, 0.6666666666666666, 0.0, 673517, 623517
19, 55000, 1.0, 0.41666666666666663, 0.0, 733672, 678672
19, 60000, 1.0, 0.6666666666666667, 0.0, 792709, 732709
19, 65000, 1.0, 0.7499999999999999, 0.0, 850811, 785811
19, 70000, 1.0, 0.75, 0.0, 907192, 837192
19, 75000, 1.0, 0.75, 0.0, 962832, 887832
19, 80000, 1.0, 1.0, 0.0, 1017548, 937548
19, 85000, 1.0, 0.9166666666666666, 0.0, 1070404, 985404
19, 90000, 1.0, 1.0, 0.0, 1124852, 1034852
19, 95000, 1.0, 0.75, 0.0, 1176754, 1081754
19, 100000, 1.0, 0.8333333333333333, 0.0, 1223792, 1123792
20, 5000, 0.0, 0.41666666666666663, 0.0, 69765, 64765
20, 10000, 1.0, 0.3333333333333333, 0.0, 139685, 129685
20, 15000, 0.6666666666666666, 0.3333333333333333, 0.0, 209814, 194814
20, 20000, 0.0, 0.3333333333333333, 0.0, 279573, 259573
20, 25000, 0.3333333333333333, 0.3333333333333333, 0.0, 349383, 324383
20, 30000, 0.6666666666666666, 0.41666666666666663, 0.0, 417621, 387621
20, 35000, 0.3333333333333333, 0.41666666666666663, 0.0, 483867, 448867
20, 40000, 1.0, 0.7499999999999999, 0.0, 548361, 508361
20, 45000, 0.6666666666666666, 0.25, 0.0, 611686, 566686
20, 50000, 0.6666666666666666, 0.41666666666666663, 0.0, 672959, 622959
20, 55000, 1.0, 0.5, 0.0, 733114, 678114
20, 60000, 1.0, 0.9166666666666666, 0.0, 791863, 731863
20, 65000, 1.0, 0.6666666666666666, 0.0, 849731, 784731
20, 70000, 1.0, 1.0, 0.0, 906489, 836489
20, 75000, 1.0, 1.0, 0.0, 961051, 886051
20, 80000, 1.0, 1.0, 0.0, 1014903, 934903
20, 85000, 1.0, 1.0, 0.0, 1068188, 983188
20, 90000, 1.0, 1.0, 0.0, 1118568, 1028568
20, 95000, 1.0, 1.0, 0.0, 1166053, 1071053
20, 100000, 0.6666666666666666, 1.0, 0.0, 1214118, 1114118
21, 5000, 1.0, 0.41666666666666663, 0.0, 69815, 64815
21, 10000, 1.0, 0.25, 0.0, 139632, 129632
21, 15000, 0.3333333333333333, 0.41666666666666663, 0.0, 209217, 194217
21, 20000, 0.0, 0.16666666666666666, 0.0, 279020, 259020
21, 25000, 1.0, 0.41666666666666663, 0.0, 348847, 323847
21, 30000, 0.0, 0.41666666666666663, 0.0, 416995, 386995
21, 35000, 0.3333333333333333, 0.3333333333333333, 0.0, 483061, 448061
21, 40000, 0.6666666666666666, 0.25, 0.0, 547620, 507620
21, 45000, 1.0, 0.3333333333333333, 0.0, 610741, 565741
21, 50000, 0.3333333333333333, 0.41666666666666663, 0.0, 672090, 622090
21, 55000, 0.3333333333333333, 0.41666666666666663, 0.0, 732518, 677518
21, 60000, 0.3333333333333333, 0.3333333333333333, 0.0, 791496, 731496
21, 65000, 1.0, 0.41666666666666663, 0.0, 849560, 784560
21, 70000, 1.0, 0.6666666666666666, 0.0, 905480, 835480
21, 75000, 1.0, 0.9166666666666666, 0.0, 960303, 885303
21, 80000, 1.0, 0.5833333333333334, 0.0, 1013837, 933837
21, 85000, 1.0, 0.9166666666666666, 0.0, 1065910, 980910
21, 90000, 1.0, 1.0, 0.0, 1117024, 1027024
21, 95000, 1.0, 0.9166666666666666, 0.0, 1166423, 1071423
21, 100000, 1.0, 0.9166666666666666, 0.0, 1213154, 1113154
22, 5000, 0.3333333333333333, 0.3333333333333333, 0.0, 69987, 64987
22, 10000, 1.0, 0.25, 0.0, 139876, 129876
22, 15000, 1.0, 0.5833333333333334, 0.0, 209966, 194966
22, 20000, 0.6666666666666666, 0.41666666666666663, 0.0, 279774, 259774
22, 25000, 0.6666666666666666, 0.41666666666666663, 0.0, 349813, 324813
22, 30000, 0.6666666666666666, 0.25, 0.0, 417929, 387929
22, 35000, 0.0, 0.25, 0.0, 484231, 449231
22, 40000, 1.0, 0.3333333333333333, 0.0, 548782, 508782
22, 45000, 1.0, 0.5833333333333333, 0.0, 611663, 566663
22, 50000, 1.0, 0.5833333333333334, 0.0, 673064, 623064
22, 55000, 0.6666666666666666, 0.6666666666666666, 0.0, 732945, 677945
22, 60000, 0.6666666666666666, 0.6666666666666666, 0.0, 792019, 732019
22, 65000, 1.0, 0.7499999999999999, 0.0, 848993, 783993
22, 70000, 1.0, 1.0, 0.0, 905204, 835204
22, 75000, 1.0, 0.9166666666666666, 0.0, 960528, 885528
22, 80000, 1.0, 1.0, 0.0, 1013953, 933953
22, 85000, 1.0, 1.0, 0.0, 1065786, 980786
22, 90000, 1.0, 0.9166666666666666, 0.0, 1116759, 1026759
22, 95000, 1.0, 1.0, 0.0, 1167428, 1072428
22, 100000, 1.0, 1.0, 0.0, 1217225, 1117225
23, 5000, 0.3333333333333333, 0.08333333333333333, 0.0, 69650, 64650
23, 10000, 0.6666666666666666, 0.3333333333333333, 0.0, 139513, 129513
23, 15000, 0.6666666666666666, 0.75, 0.0, 209599, 194599
23, 20000, 0.6666666666666666, 0.6666666666666666, 0.0, 279644, 259644
23, 25000, 1.0, 0.7499999999999999, 0.0, 349522, 324522
23, 30000, 1.0, 0.8333333333333333, 0.0, 417809, 387809
23, 35000, 1.0, 0.41666666666666663, 0.0, 484306, 449306
23, 40000, 0.6666666666666666, 0.41666666666666663, 0.0, 548610, 508610
23, 45000, 0.3333333333333333, 0.25, 0.0, 611666, 566666
23, 50000, 0.6666666666666666, 0.5833333333333333, 0.0, 673708, 623708
23, 55000, 1.0, 0.6666666666666666, 0.0, 733693, 678693
23, 60000, 1.0, 0.49999999999999994, 0.0, 792901, 732901
23, 65000, 1.0, 0.41666666666666663, 0.0, 851017, 786017
23, 70000, 1.0, 1.0, 0.0, 907995, 837995
23, 75000, 1.0, 0.5833333333333333, 0.0, 963239, 888239
23, 80000, 1.0, 0.7499999999999999, 0.0, 1017778, 937778
23, 85000, 0.6666666666666666, 0.75, 0.0, 1071385, 986385
23, 90000, 1.0, 0.8333333333333333, 0.0, 1123763, 1033763
23, 95000, 1.0, 1.0, 0.0, 1173555, 1078555
23, 100000, 1.0, 0.9166666666666666, 0.0, 1218513, 1118513
24, 5000, 0.6666666666666666, 0.08333333333333333, 0.0, 69575, 64575
24, 10000, 0.6666666666666666, 0.5833333333333333, 0.0, 139394, 129394
24, 15000, 0.0, 0.41666666666666663, 0.0, 209120, 194120
24, 20000, 1.0, 0.41666666666666663, 0.0, 279127, 259127
24, 25000, 0.0, 0.5833333333333334, 0.0, 348786, 323786
24, 30000, 0.0, 0.16666666666666666, 0.0, 416974, 386974
24, 35000, 0.3333333333333333, 0.3333333333333333, 0.0, 483003, 448003
24, 40000, 0.6666666666666666, 0.5, 0.0, 547359, 507359
24, 45000, 1.0, 0.6666666666666666, 0.0, 610580, 565580
24, 50000, 0.6666666666666666, 0.41666666666666663, 0.0, 672356, 622356
24, 55000, 0.6666666666666666, 0.6666666666666666, 0.0, 732049, 677049
24, 60000, 1.0, 0.16666666666666666, 0.0, 790793, 730793
24, 65000, 0.0, 0.9166666666666666, 0.0, 848643, 783643
24, 70000, 1.0, 0.8333333333333334, 0.0, 904717, 834717
24, 75000, 1.0, 1.0, 0.0, 959861, 884861
24, 80000, 1.0, 0.8333333333333333, 0.0, 1013896, 933896
24, 85000, 0.6666666666666666, 0.9166666666666666, 0.0, 1067254, 982254
24, 90000, 1.0, 1.0, 0.0, 1119638, 1029638
24, 95000, 1.0, 0.9166666666666666, 0.0, 1170232, 1075232
24, 100000, 1.0, 1.0, 0.0, 1222043, 1122043
