TDNTuple4Agt: USESYM:false, nSym:0, P:12, NORMALIZE:false, sigmoid:none, lambda:0.0, horizon:1, AFTERSTATE:false, learnFromRM: false
TDNTuple4Agt: alpha_init->final:0.25->0.25, eps_init->final:0.0->0.0, gamma: 1.0, random 120 7-tuple, evalQ: 1, evalT: -1, stepRew: -1.0, rewPos: 1.0
from: Unknown
run; gameNum; evalQ; evalT; actionNum; trnMoves; totalTrainSec; movesSecond; rewardPos; stepReward
1; 1850000; 0.6915384615384615; 0.0; 18014295; 18014295; 1768.86; 10184.127064889251; 1.0E-4; -1.0
1; 1900000; 0.7061538461538461; 0.0; 18470449; 18470449; 1813.108; 10187.175281340107; 1.0E-4; -1.0
1; 1950000; 0.7138461538461538; 0.0; 18927638; 18927638; 1857.326; 10190.800107250961; 1.0E-4; -1.0
1; 2000000; 0.7119230769230769; 0.0; 19386711; 19386711; 1902.336; 10191.002535829633; 1.0E-4; -1.0
1; 2050000; 0.7061538461538461; 0.0; 19846765; 19846765; 1946.83; 10194.400641042104; 1.0E-4; -1.0
1; 2100000; 0.6934615384615387; 0.0; 20303778; 20303778; 1991.248; 10196.508923047255; 1.0E-4; -1.0
1; 2150000; 0.7053846153846153; 0.0; 20760401; 20760401; 2035.224; 10200.548440859582; 1.0E-4; -1.0
1; 2200000; 0.7107692307692306; 0.0; 21218221; 21218221; 2079.813; 10201.984986150197; 1.0E-4; -1.0
1; 2250000; 0.6996153846153846; 0.0; 21672037; 21672037; 2123.678; 10204.95432923447; 1.0E-4; -1.0
1; 2300000; 0.7126923076923075; 0.0; 22127202; 22127202; 2168.078; 10205.906798556141; 1.0E-4; -1.0
1; 2350000; 0.7184615384615386; 0.0; 22582052; 22582052; 2212.382; 10207.121554957506; 1.0E-4; -1.0
1; 2400000; 0.7153846153846154; 0.0; 23037412; 23037412; 2256.518; 10209.27464349941; 1.0E-4; -1.0
1; 2450000; 0.7115384615384616; 0.0; 23492761; 23492761; 2300.766; 10210.843258288762; 1.0E-4; -1.0
1; 2500000; 0.7107692307692306; 0.0; 23946918; 23946918; 2344.861; 10212.510677605198; 1.0E-4; -1.0
1; 2550000; 0.7050000000000002; 0.0; 24401981; 24401981; 2388.97; 10214.435928454523; 1.0E-4; -1.0
1; 2600000; 0.7207692307692308; 0.0; 24858008; 24858008; 2435.086; 10208.266977018471; 1.0E-4; -1.0
1; 2650000; 0.7180769230769231; 0.0; 25310327; 25310327; 2479.28; 10208.740844116033; 1.0E-4; -1.0
1; 2700000; 0.7203846153846155; 0.0; 25763982; 25763982; 2523.366; 10210.164518345733; 1.0E-4; -1.0
1; 2750000; 0.7184615384615386; 0.0; 26216818; 26216818; 2567.324; 10211.729411636396; 1.0E-4; -1.0
1; 2800000; 0.7138461538461539; 0.0; 26667721; 26667721; 2611.043; 10213.436163249704; 1.0E-4; -1.0
1; 2850000; 0.7153846153846154; 0.0; 27119045; 27119045; 2654.912; 10214.668132126413; 1.0E-4; -1.0
1; 2900000; 0.713076923076923; 0.0; 27572631; 27572631; 2698.805; 10216.607350290222; 1.0E-4; -1.0
1; 2950000; 0.715; 0.0; 28026123; 28026123; 2743.027; 10217.224620829471; 1.0E-4; -1.0
1; 3000000; 0.7192307692307692; 0.0; 28479433; 28479433; 2787.045; 10218.504903939476; 1.0E-4; -1.0
2; 50000; 0.51; 0.0; 697164; 697164; 72.723; 9586.56821088239; 1.0E-4; -1.0
2; 100000; 0.5692307692307693; 0.0; 1270432; 1270432; 129.135; 9838.014480969528; 1.0E-4; -1.0
2; 150000; 0.5969230769230769; 0.0; 1812212; 1812212; 181.6; 9979.140969162996; 1.0E-4; -1.0
2; 200000; 0.6219230769230767; 0.0; 2332981; 2332981; 231.475; 10078.760125283508; 1.0E-4; -1.0
2; 250000; 0.6380769230769232; 0.0; 2847366; 2847366; 280.241; 10160.419067873723; 1.0E-4; -1.0
2; 300000; 0.6411538461538462; 0.0; 3355999; 3355999; 328.019; 10231.111612437084; 1.0E-4; -1.0
2; 350000; 0.628076923076923; 0.0; 3856226; 3856226; 375.242; 10276.637476615091; 1.0E-4; -1.0
2; 400000; 0.6488461538461541; 0.0; 4354213; 4354213; 422.338; 10309.7826859056; 1.0E-4; -1.0
2; 450000; 0.6542307692307692; 0.0; 4847761; 4847761; 470.666; 10299.790084688506; 1.0E-4; -1.0
2; 500000; 0.655; 0.0; 5336921; 5336921; 516.977; 10323.323861603129; 1.0E-4; -1.0
2; 550000; 0.6565384615384615; 0.0; 5820180; 5820180; 562.327; 10350.169918926176; 1.0E-4; -1.0
2; 600000; 0.6642307692307692; 0.0; 6306176; 6306176; 607.929; 10373.211345403823; 1.0E-4; -1.0
2; 650000; 0.6742307692307692; 0.0; 6789603; 6789603; 653.687; 10386.626933073474; 1.0E-4; -1.0
2; 700000; 0.6757692307692308; 0.0; 7268266; 7268266; 698.409; 10406.890518306609; 1.0E-4; -1.0
2; 750000; 0.6838461538461539; 0.0; 7748935; 7748935; 743.992; 10415.347208034496; 1.0E-4; -1.0
2; 800000; 0.6842307692307692; 0.0; 8225018; 8225018; 788.708; 10428.470359118965; 1.0E-4; -1.0
2; 850000; 0.6834615384615383; 0.0; 8703410; 8703410; 833.879; 10437.257683668733; 1.0E-4; -1.0
2; 900000; 0.6757692307692307; 0.0; 9180326; 9180326; 878.789; 10446.564533693527; 1.0E-4; -1.0
2; 950000; 0.6842307692307692; 0.0; 9654136; 9654136; 923.264; 10456.528143629557; 1.0E-4; -1.0
2; 1000000; 0.6926923076923077; 0.0; 10125270; 10125270; 967.649; 10463.783872044512; 1.0E-4; -1.0
2; 1050000; 0.6707692307692308; 0.0; 10594635; 10594635; 1011.561; 10473.550285153342; 1.0E-4; -1.0
2; 1100000; 0.6923076923076923; 0.0; 11068095; 11068095; 1056.547; 10475.724222396164; 1.0E-4; -1.0
2; 1150000; 0.6900000000000001; 0.0; 11538763; 11538763; 1100.506; 10484.961463181482; 1.0E-4; -1.0
2; 1200000; 0.6942307692307692; 0.0; 12008239; 12008239; 1144.768; 10489.670396097725; 1.0E-4; -1.0
2; 1250000; 0.6830769230769231; 0.0; 12479490; 12479490; 1188.768; 10497.834733101832; 1.0E-4; -1.0
2; 1300000; 0.7030769230769229; 0.0; 12944479; 12944479; 1232.573; 10501.997853271165; 1.0E-4; -1.0
2; 1350000; 0.6965384615384617; 0.0; 13412150; 13412150; 1276.46; 10507.301443053444; 1.0E-4; -1.0
2; 1400000; 0.6892307692307692; 0.0; 13878937; 13878937; 1321.92; 10499.074830549504; 1.0E-4; -1.0
2; 1450000; 0.7030769230769229; 0.0; 14342162; 14342162; 1365.782; 10501.062395023511; 1.0E-4; -1.0
2; 1500000; 0.7053846153846154; 0.0; 14804906; 14804906; 1410.055; 10499.523777441305; 1.0E-4; -1.0
2; 1550000; 0.6969230769230766; 0.0; 15268262; 15268262; 1454.856; 10494.689508789874; 1.0E-4; -1.0
2; 1600000; 0.7042307692307692; 0.0; 15731059; 15731059; 1499.353; 10491.898172078223; 1.0E-4; -1.0
2; 1650000; 0.7061538461538462; 0.0; 16192668; 16192668; 1543.48; 10491.012517168994; 1.0E-4; -1.0
2; 1700000; 0.7153846153846154; 0.0; 16656470; 16656470; 1588.883; 10483.131860558644; 1.0E-4; -1.0
2; 1750000; 0.7103846153846154; 0.0; 17117172; 17117172; 1634.584; 10471.88275426653; 1.0E-4; -1.0
2; 1800000; 0.7026923076923077; 0.0; 17577430; 17577430; 1679.663; 10464.855152491898; 1.0E-4; -1.0
2; 1850000; 0.7050000000000001; 0.0; 18039744; 18039744; 1724.362; 10461.691918518269; 1.0E-4; -1.0
2; 1900000; 0.7096153846153848; 0.0; 18498355; 18498355; 1768.702; 10458.717748948098; 1.0E-4; -1.0
2; 1950000; 0.7142307692307692; 0.0; 18956621; 18956621; 1813.535; 10452.856437841012; 1.0E-4; -1.0
2; 2000000; 0.7026923076923078; 0.0; 19415566; 19415566; 1858.108; 10449.105218857032; 1.0E-4; -1.0
2; 2050000; 0.7088461538461537; 0.0; 19875291; 19875291; 1903.787; 10439.87116205752; 1.0E-4; -1.0
2; 2100000; 0.707692307692308; 0.0; 20332382; 20332382; 1947.315; 10441.23934751183; 1.0E-4; -1.0
2; 2150000; 0.7046153846153846; 0.0; 20790086; 20790086; 1990.482; 10444.749563171132; 1.0E-4; -1.0
2; 2200000; 0.708076923076923; 0.0; 21247146; 21247146; 2033.254; 10449.823780009778; 1.0E-4; -1.0
2; 2250000; 0.701153846153846; 0.0; 21703735; 21703735; 2076.151; 10453.832596954653; 1.0E-4; -1.0
2; 2300000; 0.7111538461538462; 0.0; 22159709; 22159709; 2118.949; 10457.877466611984; 1.0E-4; -1.0
2; 2350000; 0.7111538461538461; 0.0; 22615199; 22615199; 2163.809; 10451.56896934988; 1.0E-4; -1.0
2; 2400000; 0.7073076923076922; 0.0; 23070301; 23070301; 2206.774; 10454.310681565035; 1.0E-4; -1.0
2; 2450000; 0.7057692307692308; 0.0; 23526589; 23526589; 2250.158; 10455.52756739749; 1.0E-4; -1.0
2; 2500000; 0.7173076923076921; 0.0; 23980932; 23980932; 2293.045; 10458.11660913763; 1.0E-4; -1.0
2; 2550000; 0.7126923076923077; 0.0; 24437044; 24437044; 2336.302; 10459.71111611427; 1.0E-4; -1.0
2; 2600000; 0.7053846153846154; 0.0; 24892126; 24892126; 2378.937; 10463.549896445345; 1.0E-4; -1.0
2; 2650000; 0.7173076923076921; 0.0; 25347071; 25347071; 2422.193; 10464.513356284986; 1.0E-4; -1.0
2; 2700000; 0.7103846153846152; 0.0; 25799797; 25799797; 2465.326; 10465.065066445573; 1.0E-4; -1.0
2; 2750000; 0.7103846153846155; 0.0; 26254704; 26254704; 2508.696; 10465.478479656364; 1.0E-4; -1.0
2; 2800000; 0.7188461538461536; 0.0; 26707318; 26707318; 2551.596; 10466.906986842745; 1.0E-4; -1.0
2; 2850000; 0.7107692307692306; 0.0; 27159144; 27159144; 2594.357; 10468.545385234183; 1.0E-4; -1.0
2; 2900000; 0.7153846153846153; 0.0; 27610518; 27610518; 2637.007; 10470.399964808588; 1.0E-4; -1.0
2; 2950000; 0.7207692307692306; 0.0; 28065475; 28065475; 2680.292; 10471.051288441708; 1.0E-4; -1.0
2; 3000000; 0.7142307692307691; 0.0; 28517534; 28517534; 2723.084; 10472.51351776148; 1.0E-4; -1.0
0; 50000; 0.5811538461538462; 0.0; 584430; 584430; 56.001; 10436.063641720684; 1.0; -0.04
0; 100000; 0.598076923076923; 0.0; 1117679; 1117679; 106.97; 10448.527624567636; 1.0; -0.04
0; 150000; 0.6242307692307693; 0.0; 1638559; 1638559; 157.22; 10422.077343849383; 1.0; -0.04
0; 200000; 0.646923076923077; 0.0; 2150463; 2150463; 206.702; 10403.68743408385; 1.0; -0.04
0; 250000; 0.6446153846153846; 0.0; 2653684; 2653684; 255.969; 10367.208529157828; 1.0; -0.04
0; 300000; 0.6515384615384614; 0.0; 3150829; 3150829; 304.179; 10358.469848345876; 1.0; -0.04
0; 350000; 0.6696153846153846; 0.0; 3647569; 3647569; 351.86; 10366.5349855056; 1.0; -0.04
0; 400000; 0.6573076923076925; 0.0; 4138764; 4138764; 398.791; 10378.278346301697; 1.0; -0.04
0; 450000; 0.6692307692307692; 0.0; 4622854; 4622854; 445.751; 10370.933548101968; 1.0; -0.04
0; 500000; 0.6715384615384615; 0.0; 5105664; 5105664; 491.701; 10383.676258539233; 1.0; -0.04
0; 550000; 0.6811538461538462; 0.0; 5588323; 5588323; 537.771; 10391.640679768898; 1.0; -0.04
0; 600000; 0.6692307692307693; 0.0; 6070830; 6070830; 583.797; 10398.871525547407; 1.0; -0.04
0; 650000; 0.683076923076923; 0.0; 6549472; 6549472; 630.857; 10381.864669806311; 1.0; -0.04
0; 700000; 0.6792307692307694; 0.0; 7024839; 7024839; 676.693; 10381.131473208678; 1.0; -0.04
0; 750000; 0.6876923076923078; 0.0; 7501408; 7501408; 722.285; 10385.662169365278; 1.0; -0.04
0; 800000; 0.6880769230769229; 0.0; 7972993; 7972993; 767.457; 10388.846541239443; 1.0; -0.04
0; 850000; 0.6853846153846154; 0.0; 8447498; 8447498; 813.241; 10387.447263480322; 1.0; -0.04
0; 900000; 0.6946153846153845; 0.0; 8917915; 8917915; 858.486; 10387.956239239778; 1.0; -0.04
0; 950000; 0.6961538461538463; 0.0; 9389956; 9389956; 903.656; 10391.073594376621; 1.0; -0.04
0; 1000000; 0.6907692307692308; 0.0; 9856375; 9856375; 948.028; 10396.712966283696; 1.0; -0.04
0; 1050000; 0.6853846153846153; 0.0; 10327691; 10327691; 993.326; 10397.081119390814; 1.0; -0.04
0; 1100000; 0.6857692307692308; 0.0; 10792902; 10792902; 1037.828; 10399.509359932475; 1.0; -0.04
0; 1150000; 0.6973076923076923; 0.0; 11258147; 11258147; 1084.45; 10381.434828715017; 1.0; -0.04
0; 1200000; 0.6923076923076923; 0.0; 11721391; 11721391; 1129.463; 10377.84416134039; 1.0; -0.04
0; 1250000; 0.6807692307692308; 0.0; 12187056; 12187056; 1173.962; 10381.133290515367; 1.0; -0.04
0; 1300000; 0.7069230769230769; 0.0; 12650223; 12650223; 1218.315; 10383.3762204356; 1.0; -0.04
0; 1350000; 0.6930769230769229; 0.0; 13112523; 13112523; 1265.117; 10364.67220027871; 1.0; -0.04
0; 1400000; 0.7092307692307691; 0.0; 13574705; 13574705; 1311.499; 10350.526382406697; 1.0; -0.04
0; 1450000; 0.6980769230769232; 0.0; 14035492; 14035492; 1355.555; 10354.055718875294; 1.0; -0.04
0; 1500000; 0.6953846153846156; 0.0; 14496492; 14496492; 1400.239; 10352.869760090956; 1.0; -0.04
0; 1550000; 0.7073076923076923; 0.0; 14958341; 14958341; 1444.588; 10354.74543606897; 1.0; -0.04
0; 1600000; 0.7046153846153846; 0.0; 15417862; 15417862; 1488.651; 10356.935238682538; 1.0; -0.04
0; 1650000; 0.7034615384615386; 0.0; 15878296; 15878296; 1532.462; 10361.298355195757; 1.0; -0.04
0; 1700000; 0.7103846153846154; 0.0; 16334873; 16334873; 1576.325; 10362.630168271136; 1.0; -0.04
0; 1750000; 0.7099999999999999; 0.0; 16791558; 16791558; 1620.297; 10363.25932838239; 1.0; -0.04
0; 1800000; 0.7099999999999999; 0.0; 17251511; 17251511; 1664.357; 10365.27079226392; 1.0; -0.04
0; 1850000; 0.7042307692307693; 0.0; 17709079; 17709079; 1707.986; 10368.398218720762; 1.0; -0.04
0; 1900000; 0.7050000000000001; 0.0; 18164651; 18164651; 1751.189; 10372.753026657887; 1.0; -0.04
0; 1950000; 0.7146153846153845; 0.0; 18622366; 18622366; 1794.846; 10375.467310287346; 1.0; -0.04
0; 2000000; 0.7111538461538462; 0.0; 19079265; 19079265; 1838.215; 10379.234746751605; 1.0; -0.04
0; 2050000; 0.708076923076923; 0.0; 19531676; 19531676; 1881.222; 10382.440775198249; 1.0; -0.04
0; 2100000; 0.708076923076923; 0.0; 19983770; 19983770; 1925.772; 10377.017632409237; 1.0; -0.04
0; 2150000; 0.7126923076923077; 0.0; 20439956; 20439956; 1969.632; 10377.550730288704; 1.0; -0.04
0; 2200000; 0.7103846153846154; 0.0; 20893834; 20893834; 2012.693; 10381.033769183874; 1.0; -0.04
0; 2250000; 0.7053846153846153; 0.0; 21345809; 21345809; 2055.754; 10383.445198209514; 1.0; -0.04
0; 2300000; 0.7157692307692309; 0.0; 21798997; 21798997; 2098.664; 10387.082925137134; 1.0; -0.04
0; 2350000; 0.7219230769230769; 0.0; 22252258; 22252258; 2141.94; 10388.833487399274; 1.0; -0.04
0; 2400000; 0.7069230769230768; 0.0; 22705732; 22705732; 2185.108; 10391.125747560303; 1.0; -0.04
0; 2450000; 0.7173076923076922; 0.0; 23160768; 23160768; 2228.731; 10391.908220417807; 1.0; -0.04
0; 2500000; 0.7184615384615386; 0.0; 23612420; 23612420; 2272.086; 10392.397118771034; 1.0; -0.04
0; 2550000; 0.7188461538461539; 0.0; 24064284; 24064284; 2315.227; 10393.919905046028; 1.0; -0.04
0; 2600000; 0.711923076923077; 0.0; 24514882; 24514882; 2358.018; 10396.393072487148; 1.0; -0.04
0; 2650000; 0.7111538461538462; 0.0; 24966993; 24966993; 2400.946; 10398.814883799969; 1.0; -0.04
0; 2700000; 0.708846153846154; 0.0; 25417520; 25417520; 2443.588; 10401.720748342192; 1.0; -0.04
0; 2750000; 0.7157692307692307; 0.0; 25864390; 25864390; 2486.141; 10403.428445932874; 1.0; -0.04
0; 2800000; 0.7123076923076924; 0.0; 26317234; 26317234; 2529.865; 10402.623855423117; 1.0; -0.04
0; 2850000; 0.716153846153846; 0.0; 26768810; 26768810; 2573.583; 10401.378156445702; 1.0; -0.04
0; 2900000; 0.7261538461538459; 0.0; 27219381; 27219381; 2616.544; 10402.798882801131; 1.0; -0.04
0; 2950000; 0.7084615384615385; 0.0; 27670303; 27670303; 2660.858; 10399.015280033733; 1.0; -0.04
0; 3000000; 0.716923076923077; 0.0; 28117001; 28117001; 2703.679; 10399.533746424779; 1.0; -0.04
1; 50000; 0.5734615384615385; 0.0; 584258; 584256; 56.307; 10376.294244054912; 1.0; -0.04
1; 100000; 0.6065384615384615; 0.0; 1119702; 1119700; 105.964; 10566.815144766148; 1.0; -0.04
1; 150000; 0.6346153846153846; 0.0; 1638446; 1638444; 153.824; 10651.43280632411; 1.0; -0.04
1; 200000; 0.6242307692307694; 0.0; 2149575; 2149573; 200.795; 10705.32134764312; 1.0; -0.04
1; 250000; 0.6388461538461538; 0.0; 2656263; 2656261; 247.769; 10720.723738643655; 1.0; -0.04
1; 300000; 0.6499999999999999; 0.0; 3155585; 3155583; 293.73; 10743.148469683041; 1.0; -0.04
1; 350000; 0.6519230769230769; 0.0; 3650032; 3650030; 339.394; 10754.556650972027; 1.0; -0.04
1; 400000; 0.658846153846154; 0.0; 4140542; 4140540; 384.769; 10761.111212181855; 1.0; -0.04
1; 450000; 0.6676923076923077; 0.0; 4631459; 4631457; 429.894; 10773.490674445327; 1.0; -0.04
1; 500000; 0.6692307692307693; 0.0; 5117143; 5117141; 477.097; 10725.582009528462; 1.0; -0.04
1; 550000; 0.6807692307692308; 0.0; 5602981; 5602979; 523.89; 10694.95695661303; 1.0; -0.04
1; 600000; 0.6765384615384616; 0.0; 6084805; 6084803; 568.366; 10705.786412276597; 1.0; -0.04
1; 650000; 0.6738461538461539; 0.0; 6564219; 6564217; 612.404; 10718.772248385054; 1.0; -0.04
1; 700000; 0.6888461538461537; 0.0; 7042123; 7042121; 656.397; 10728.450922231514; 1.0; -0.04
1; 750000; 0.6742307692307693; 0.0; 7520714; 7520712; 700.594; 10734.767925503214; 1.0; -0.04
1; 800000; 0.6799999999999999; 0.0; 7993930; 7993928; 743.982; 10744.789524477743; 1.0; -0.04
1; 850000; 0.681923076923077; 0.0; 8471186; 8471184; 787.925; 10751.259320366788; 1.0; -0.04
1; 900000; 0.6880769230769231; 0.0; 8945243; 8945241; 831.594; 10756.743074144353; 1.0; -0.04
1; 950000; 0.6857692307692307; 0.0; 9415407; 9415405; 875.195; 10758.067630642314; 1.0; -0.04
1; 1000000; 0.6896153846153846; 0.0; 9886809; 9886807; 919.524; 10752.09456196902; 1.0; -0.04
1; 1050000; 0.6880769230769231; 0.0; 10352632; 10352630; 962.893; 10751.59129830625; 1.0; -0.04
1; 1100000; 0.6961538461538461; 0.0; 10819836; 10819834; 1005.669; 10758.844112724963; 1.0; -0.04
1; 1150000; 0.7026923076923075; 0.0; 11287474; 11287472; 1048.925; 10760.99244464571; 1.0; -0.04
1; 1200000; 0.6942307692307691; 0.0; 11752976; 11752974; 1091.691; 10765.84491399123; 1.0; -0.04
1; 1250000; 0.696923076923077; 0.0; 12224824; 12224822; 1135.45; 10766.50138711524; 1.0; -0.04
1; 1300000; 0.6938461538461538; 0.0; 12690167; 12690165; 1178.104; 10771.686540407298; 1.0; -0.04
1; 1350000; 0.6992307692307693; 0.0; 13155662; 13155660; 1221.595; 10769.250037860338; 1.0; -0.04
1; 1400000; 0.6942307692307692; 0.0; 13621334; 13621332; 1264.498; 10772.12775346422; 1.0; -0.04
1; 1450000; 0.7038461538461538; 0.0; 14088054; 14088052; 1307.824; 10772.132947552574; 1.0; -0.04
1; 1500000; 0.6911538461538462; 0.0; 14551237; 14551235; 1350.393; 10775.557189647754; 1.0; -0.04
1; 1550000; 0.6973076923076923; 0.0; 15016828; 15016826; 1393.877; 10773.424053915805; 1.0; -0.04
1; 1600000; 0.6965384615384617; 0.0; 15474727; 15474725; 1436.158; 10775.086724441184; 1.0; -0.04
1; 1650000; 0.7126923076923077; 0.0; 15937576; 15937574; 1479.237; 10774.186962603017; 1.0; -0.04
1; 1700000; 0.7046153846153846; 0.0; 16396704; 16396702; 1521.678; 10775.409777889934; 1.0; -0.04
1; 1750000; 0.7111538461538461; 0.0; 16856654; 16856652; 1564.132; 10777.002196745543; 1.0; -0.04
1; 1800000; 0.706153846153846; 0.0; 17316625; 17316623; 1606.425; 10779.603778576653; 1.0; -0.04
1; 1850000; 0.7011538461538461; 0.0; 17776894; 17776892; 1649.061; 10780.009957181694; 1.0; -0.04
1; 1900000; 0.7073076923076923; 0.0; 18237149; 18237147; 1691.468; 10781.846892758243; 1.0; -0.04
1; 1950000; 0.6938461538461537; 0.0; 18695362; 18695360; 1735.372; 10773.114928672354; 1.0; -0.04
1; 2000000; 0.7065384615384617; 0.0; 19151593; 19151591; 1778.145; 10770.546271535786; 1.0; -0.04
1; 2050000; 0.7088461538461538; 0.0; 19610349; 19610347; 1820.626; 10771.212209426867; 1.0; -0.04
1; 2100000; 0.7103846153846154; 0.0; 20065604; 20065602; 1862.641; 10772.663116510374; 1.0; -0.04
1; 2150000; 0.7049999999999998; 0.0; 20521689; 20521687; 1904.89; 10773.162229840043; 1.0; -0.04
1; 2200000; 0.7142307692307692; 0.0; 20978651; 20978649; 1947.224; 10773.619778720888; 1.0; -0.04
1; 2250000; 0.7053846153846154; 0.0; 21436022; 21436020; 1989.555; 10774.27967560585; 1.0; -0.04
1; 2300000; 0.716153846153846; 0.0; 21892893; 21892891; 2031.872; 10774.740239542649; 1.0; -0.04
1; 2350000; 0.7111538461538462; 0.0; 22348953; 22348951; 2074.244; 10774.505313743224; 1.0; -0.04
1; 2400000; 0.7088461538461537; 0.0; 22801510; 22801508; 2116.201; 10774.737371355557; 1.0; -0.04
1; 2450000; 0.7153846153846156; 0.0; 23254306; 23254304; 2157.888; 10776.419350772609; 1.0; -0.04
1; 2500000; 0.7165384615384617; 0.0; 23708393; 23708391; 2199.804; 10777.502450218291; 1.0; -0.04
1; 2550000; 0.7180769230769232; 0.0; 24162082; 24162080; 2241.741; 10778.266534804869; 1.0; -0.04
1; 2600000; 0.7134615384615385; 0.0; 24613049; 24613047; 2283.284; 10779.670422076271; 1.0; -0.04
1; 2650000; 0.7161538461538464; 0.0; 25064368; 25064366; 2325.114; 10779.844773202518; 1.0; -0.04
1; 2700000; 0.7069230769230769; 0.0; 25513888; 25513886; 2366.437; 10781.562323442375; 1.0; -0.04
1; 2750000; 0.7057692307692308; 0.0; 25965600; 25965598; 2408.32; 10781.623704491098; 1.0; -0.04
1; 2800000; 0.7126923076923077; 0.0; 26418492; 26418490; 2449.865; 10783.652160425167; 1.0; -0.04
1; 2850000; 0.706923076923077; 0.0; 26870947; 26870945; 2491.736; 10784.02647792543; 1.0; -0.04
1; 2900000; 0.7146153846153847; 0.0; 27324859; 27324857; 2534.55; 10780.950859126866; 1.0; -0.04
1; 2950000; 0.7111538461538461; 0.0; 27776291; 27776289; 2576.42; 10780.963895638133; 1.0; -0.04
1; 3000000; 0.7153846153846156; 0.0; 28225346; 28225344; 2619.612; 10774.628456427898; 1.0; -0.04
2; 50000; 0.5707692307692308; 0.0; 575148; 575148; 54.468; 10559.37431152236; 1.0; -0.04
2; 100000; 0.6053846153846153; 0.0; 1106611; 1106611; 105.499; 10489.30321614423; 1.0; -0.04
2; 150000; 0.621923076923077; 0.0; 1624453; 1624453; 157.496; 10314.249250774623; 1.0; -0.04
2; 200000; 0.6457692307692308; 0.0; 2136315; 2136315; 206.436; 10348.558390978318; 1.0; -0.04
2; 250000; 0.6442307692307693; 0.0; 2636327; 2636327; 255.357; 10324.083537948833; 1.0; -0.04
2; 300000; 0.6623076923076923; 0.0; 3131608; 3131608; 306.73; 10209.656701333419; 1.0; -0.04
2; 350000; 0.6580769230769232; 0.0; 3624074; 3624074; 357.842; 10127.581446560214; 1.0; -0.04
2; 400000; 0.66; 0.0; 4113976; 4113976; 406.404; 10122.872806370016; 1.0; -0.04
2; 450000; 0.6623076923076925; 0.0; 4602205; 4602205; 454.123; 10134.269790343145; 1.0; -0.04
2; 500000; 0.6546153846153847; 0.0; 5085422; 5085422; 501.701; 10136.360102929832; 1.0; -0.04
2; 550000; 0.6799999999999998; 0.0; 5566127; 5566127; 549.41; 10131.098815092555; 1.0; -0.04
2; 600000; 0.6796153846153847; 0.0; 6045114; 6045114; 595.701; 10147.899701360246; 1.0; -0.04
2; 650000; 0.6788461538461538; 0.0; 6523936; 6523936; 642.072; 10160.75455712132; 1.0; -0.04
2; 700000; 0.6765384615384615; 0.0; 6998771; 6998771; 686.74; 10191.296560561494; 1.0; -0.04
2; 750000; 0.6730769230769232; 0.0; 7472170; 7472170; 731.129; 10220.04324818192; 1.0; -0.04
2; 800000; 0.6880769230769229; 0.0; 7946051; 7946051; 775.214; 10250.138671386223; 1.0; -0.04
2; 850000; 0.676923076923077; 0.0; 8414947; 8414947; 820.624; 10254.32719491509; 1.0; -0.04
2; 900000; 0.6926923076923077; 0.0; 8888189; 8888189; 864.959; 10275.850069194032; 1.0; -0.04
2; 950000; 0.6838461538461539; 0.0; 9355224; 9355224; 908.263; 10300.126725408829; 1.0; -0.04
2; 1000000; 0.6949999999999998; 0.0; 9824800; 9824800; 952.016; 10319.994621939128; 1.0; -0.04
2; 1050000; 0.7030769230769229; 0.0; 10292592; 10292592; 997.671; 10316.619406597965; 1.0; -0.04
2; 1100000; 0.7030769230769232; 0.0; 10757563; 10757563; 1042.707; 10316.956728975636; 1.0; -0.04
2; 1150000; 0.7007692307692308; 0.0; 11223788; 11223788; 1086.501; 10330.214146144366; 1.0; -0.04
2; 1200000; 0.6926923076923077; 0.0; 11688889; 11688889; 1130.044; 10343.746792160304; 1.0; -0.04
2; 1250000; 0.6953846153846156; 0.0; 12156301; 12156301; 1173.788; 10356.47067443184; 1.0; -0.04
2; 1300000; 0.6923076923076923; 0.0; 12621275; 12621275; 1217.076; 10370.161764754213; 1.0; -0.04
2; 1350000; 0.6946153846153847; 0.0; 13084151; 13084151; 1260.1; 10383.42274422665; 1.0; -0.04
2; 1400000; 0.7026923076923078; 0.0; 13543911; 13543911; 1302.949; 10394.812843787438; 1.0; -0.04
2; 1450000; 0.7092307692307693; 0.0; 14004188; 14004188; 1345.807; 10405.792212404898; 1.0; -0.04
2; 1500000; 0.698076923076923; 0.0; 14469167; 14469167; 1389.42; 10413.81799599833; 1.0; -0.04
2; 1550000; 0.6961538461538461; 0.0; 14925468; 14925468; 1432.025; 10422.63088982385; 1.0; -0.04
2; 1600000; 0.7115384615384616; 0.0; 15385886; 15385886; 1474.896; 10431.8446859982; 1.0; -0.04
2; 1650000; 0.7100000000000001; 0.0; 15842987; 15842987; 1517.695; 10438.847726321825; 1.0; -0.04
2; 1700000; 0.7080769230769229; 0.0; 16298087; 16298087; 1560.266; 10445.710539100384; 1.0; -0.04
2; 1750000; 0.7107692307692305; 0.0; 16757261; 16757261; 1603.498; 10450.440848694541; 1.0; -0.04
2; 1800000; 0.7053846153846154; 0.0; 17213113; 17213113; 1647.58; 10447.512715619272; 1.0; -0.04
