TDNTuple4Agt: USESYM:false, P:7, NORMALIZE:false, sigmoid:none, lambda:0.0, horizon:1, AFTERSTATE:false, learnFromRM: false
TDNTuple4Agt: alpha_init->final:0.25->0.25, epsilon_init->final:0.0->0.0, gamma: 1.0, random 60 7-tuple, evalQ: 1, evalT: -1
agtFile, run, competeNum, dEdax, iterMWrap, EPS, p_MWrap, c_puct, winrate, pTwist, user2
TCL4-p13-3000k-60-7t.agt.zip, 2, 1, 0, 200, 1.0E-8, 0, 10.0, 0.99, 11.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 2, 1, 0, 200, 1.0E-8, 0, 10.0, 0.985, 12.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 2, 1, 0, 200, 1.0E-8, 0, 10.0, 0.98, 13.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 2, 1, 0, 500, 1.0E-8, 0, 10.0, 1.0, 1.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 2, 1, 0, 500, 1.0E-8, 0, 10.0, 1.0, 2.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 2, 1, 0, 500, 1.0E-8, 0, 10.0, 1.0, 3.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 2, 1, 0, 500, 1.0E-8, 0, 10.0, 1.0, 4.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 2, 1, 0, 500, 1.0E-8, 0, 10.0, 1.0, 5.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 2, 1, 0, 500, 1.0E-8, 0, 10.0, 1.0, 6.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 2, 1, 0, 500, 1.0E-8, 0, 10.0, 1.0, 7.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 2, 1, 0, 500, 1.0E-8, 0, 10.0, 1.0, 8.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 2, 1, 0, 500, 1.0E-8, 0, 10.0, 0.99, 9.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 2, 1, 0, 500, 1.0E-8, 0, 10.0, 1.0, 10.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 2, 1, 0, 500, 1.0E-8, 0, 10.0, 0.985, 11.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 2, 1, 0, 500, 1.0E-8, 0, 10.0, 0.995, 12.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 2, 1, 0, 500, 1.0E-8, 0, 10.0, 0.995, 13.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 2, 1, 0, 1000, 1.0E-8, 0, 10.0, 1.0, 1.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 2, 1, 0, 1000, 1.0E-8, 0, 10.0, 1.0, 2.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 2, 1, 0, 1000, 1.0E-8, 0, 10.0, 1.0, 3.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 2, 1, 0, 1000, 1.0E-8, 0, 10.0, 1.0, 4.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 2, 1, 0, 1000, 1.0E-8, 0, 10.0, 1.0, 5.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 2, 1, 0, 1000, 1.0E-8, 0, 10.0, 1.0, 6.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 2, 1, 0, 1000, 1.0E-8, 0, 10.0, 1.0, 7.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 2, 1, 0, 1000, 1.0E-8, 0, 10.0, 1.0, 8.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 2, 1, 0, 1000, 1.0E-8, 0, 10.0, 1.0, 9.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 2, 1, 0, 1000, 1.0E-8, 0, 10.0, 0.995, 10.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 2, 1, 0, 1000, 1.0E-8, 0, 10.0, 1.0, 11.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 2, 1, 0, 1000, 1.0E-8, 0, 10.0, 1.0, 12.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 2, 1, 0, 1000, 1.0E-8, 0, 10.0, 0.995, 13.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 3, 1, 0, 0, 1.0E-8, 0, 10.0, 1.0, 1.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 3, 1, 0, 0, 1.0E-8, 0, 10.0, 1.0, 2.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 3, 1, 0, 0, 1.0E-8, 0, 10.0, 1.0, 3.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 3, 1, 0, 0, 1.0E-8, 0, 10.0, 1.0, 4.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 3, 1, 0, 0, 1.0E-8, 0, 10.0, 1.0, 5.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 3, 1, 0, 0, 1.0E-8, 0, 10.0, 1.0, 6.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 3, 1, 0, 0, 1.0E-8, 0, 10.0, 0.96, 7.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 3, 1, 0, 0, 1.0E-8, 0, 10.0, 0.855, 8.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 3, 1, 0, 0, 1.0E-8, 0, 10.0, 0.84, 9.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 3, 1, 0, 0, 1.0E-8, 0, 10.0, 0.835, 10.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 3, 1, 0, 0, 1.0E-8, 0, 10.0, 0.76, 11.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 3, 1, 0, 0, 1.0E-8, 0, 10.0, 0.6950000000000001, 12.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 3, 1, 0, 0, 1.0E-8, 0, 10.0, 0.72, 13.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 3, 1, 0, 50, 1.0E-8, 0, 10.0, 1.0, 1.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 3, 1, 0, 50, 1.0E-8, 0, 10.0, 1.0, 2.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 3, 1, 0, 50, 1.0E-8, 0, 10.0, 0.995, 3.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 3, 1, 0, 50, 1.0E-8, 0, 10.0, 0.985, 4.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 3, 1, 0, 50, 1.0E-8, 0, 10.0, 0.97, 5.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 3, 1, 0, 50, 1.0E-8, 0, 10.0, 0.985, 6.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 3, 1, 0, 50, 1.0E-8, 0, 10.0, 0.955, 7.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 3, 1, 0, 50, 1.0E-8, 0, 10.0, 0.85, 8.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 3, 1, 0, 50, 1.0E-8, 0, 10.0, 0.7150000000000001, 9.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 3, 1, 0, 50, 1.0E-8, 0, 10.0, 0.7150000000000001, 10.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 3, 1, 0, 50, 1.0E-8, 0, 10.0, 0.7050000000000001, 11.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 3, 1, 0, 50, 1.0E-8, 0, 10.0, 0.64, 12.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 3, 1, 0, 50, 1.0E-8, 0, 10.0, 0.645, 13.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 3, 1, 0, 100, 1.0E-8, 0, 10.0, 1.0, 1.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 3, 1, 0, 100, 1.0E-8, 0, 10.0, 1.0, 2.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 3, 1, 0, 100, 1.0E-8, 0, 10.0, 1.0, 3.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 3, 1, 0, 100, 1.0E-8, 0, 10.0, 1.0, 4.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 3, 1, 0, 100, 1.0E-8, 0, 10.0, 1.0, 5.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 3, 1, 0, 100, 1.0E-8, 0, 10.0, 1.0, 6.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 3, 1, 0, 100, 1.0E-8, 0, 10.0, 0.995, 7.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 3, 1, 0, 100, 1.0E-8, 0, 10.0, 0.985, 8.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 3, 1, 0, 100, 1.0E-8, 0, 10.0, 0.955, 9.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 3, 1, 0, 100, 1.0E-8, 0, 10.0, 0.97, 10.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 3, 1, 0, 100, 1.0E-8, 0, 10.0, 0.96, 11.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 3, 1, 0, 100, 1.0E-8, 0, 10.0, 0.905, 12.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 3, 1, 0, 100, 1.0E-8, 0, 10.0, 0.925, 13.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 3, 1, 0, 200, 1.0E-8, 0, 10.0, 1.0, 1.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 3, 1, 0, 200, 1.0E-8, 0, 10.0, 1.0, 2.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 3, 1, 0, 200, 1.0E-8, 0, 10.0, 1.0, 3.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 3, 1, 0, 200, 1.0E-8, 0, 10.0, 1.0, 4.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 3, 1, 0, 200, 1.0E-8, 0, 10.0, 1.0, 5.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 3, 1, 0, 200, 1.0E-8, 0, 10.0, 1.0, 6.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 3, 1, 0, 200, 1.0E-8, 0, 10.0, 1.0, 7.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 3, 1, 0, 200, 1.0E-8, 0, 10.0, 0.995, 8.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 3, 1, 0, 200, 1.0E-8, 0, 10.0, 0.995, 9.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 3, 1, 0, 200, 1.0E-8, 0, 10.0, 0.99, 10.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 3, 1, 0, 200, 1.0E-8, 0, 10.0, 0.99, 11.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 3, 1, 0, 200, 1.0E-8, 0, 10.0, 0.99, 12.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 3, 1, 0, 200, 1.0E-8, 0, 10.0, 0.99, 13.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 3, 1, 0, 500, 1.0E-8, 0, 10.0, 1.0, 1.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 3, 1, 0, 500, 1.0E-8, 0, 10.0, 1.0, 2.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 3, 1, 0, 500, 1.0E-8, 0, 10.0, 1.0, 3.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 3, 1, 0, 500, 1.0E-8, 0, 10.0, 1.0, 4.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 3, 1, 0, 500, 1.0E-8, 0, 10.0, 1.0, 5.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 3, 1, 0, 500, 1.0E-8, 0, 10.0, 1.0, 6.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 3, 1, 0, 500, 1.0E-8, 0, 10.0, 1.0, 7.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 3, 1, 0, 500, 1.0E-8, 0, 10.0, 1.0, 8.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 3, 1, 0, 500, 1.0E-8, 0, 10.0, 1.0, 9.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 3, 1, 0, 500, 1.0E-8, 0, 10.0, 0.985, 10.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 3, 1, 0, 500, 1.0E-8, 0, 10.0, 0.995, 11.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 3, 1, 0, 500, 1.0E-8, 0, 10.0, 1.0, 12.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 3, 1, 0, 500, 1.0E-8, 0, 10.0, 0.995, 13.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 3, 1, 0, 1000, 1.0E-8, 0, 10.0, 1.0, 1.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 3, 1, 0, 1000, 1.0E-8, 0, 10.0, 1.0, 2.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 3, 1, 0, 1000, 1.0E-8, 0, 10.0, 1.0, 3.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 3, 1, 0, 1000, 1.0E-8, 0, 10.0, 1.0, 4.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 3, 1, 0, 1000, 1.0E-8, 0, 10.0, 1.0, 5.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 3, 1, 0, 1000, 1.0E-8, 0, 10.0, 1.0, 6.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 3, 1, 0, 1000, 1.0E-8, 0, 10.0, 1.0, 7.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 3, 1, 0, 1000, 1.0E-8, 0, 10.0, 1.0, 8.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 3, 1, 0, 1000, 1.0E-8, 0, 10.0, 1.0, 9.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 3, 1, 0, 1000, 1.0E-8, 0, 10.0, 1.0, 10.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 3, 1, 0, 1000, 1.0E-8, 0, 10.0, 1.0, 11.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 3, 1, 0, 1000, 1.0E-8, 0, 10.0, 1.0, 12.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 3, 1, 0, 1000, 1.0E-8, 0, 10.0, 0.995, 13.0, 0.0
