TDNTuple4Agt: USESYM:true, P:12, NORMALIZE:false, sigmoid:none, lambda:0.0, horizon:1, AFTERSTATE:false, learnFromRM: false;;;;;;;;;;
TDNTuple4Agt: alpha_init->final:0.25->0.25, epsilon_init->final:0.0->0.0, gamma: 1.0, random 120 7-tuple, evalQ: 1, evalT: -1;;;;;;;;;;
from: multiEval/TCL4-p13-3000k-120-7t-nSym08_00.agt.zip;;;;;;;;;;
run; agtFile; gameNum; nSym; pMinEval; pMaxEval; evalQ; evalT; totalSec; iterMWrap; userVal2
5; multiEval/TCL4-p13-3000k-120-7t-nSym08_01.agt.zip;3000000;8;1;1;1;0;6.709;800;0
0; multiEval/TCL4-p13-3000k-120-7t-nSym08_01.agt.zip;3000000;8;2;2;1;0;0.19;0;0
1; multiEval/TCL4-p13-3000k-120-7t-nSym08_01.agt.zip;3000000;8;2;2;1;0;0.445;50;0
2; multiEval/TCL4-p13-3000k-120-7t-nSym08_01.agt.zip;3000000;8;2;2;1;0;4.159;100;0
3; multiEval/TCL4-p13-3000k-120-7t-nSym08_01.agt.zip;3000000;8;2;2;1;0;8.446;200;0
4; multiEval/TCL4-p13-3000k-120-7t-nSym08_01.agt.zip;3000000;8;2;2;1;0;11.376;400;0
5; multiEval/TCL4-p13-3000k-120-7t-nSym08_01.agt.zip;3000000;8;2;2;1;0;14.539;800;0
0; multiEval/TCL4-p13-3000k-120-7t-nSym08_01.agt.zip;3000000;8;3;3;0.995;0;0.254;0;0
1; multiEval/TCL4-p13-3000k-120-7t-nSym08_01.agt.zip;3000000;8;3;3;1;0;1.426;50;0
2; multiEval/TCL4-p13-3000k-120-7t-nSym08_01.agt.zip;3000000;8;3;3;1;0;6.593;100;0
3; multiEval/TCL4-p13-3000k-120-7t-nSym08_01.agt.zip;3000000;8;3;3;1;0;12.416;200;0
4; multiEval/TCL4-p13-3000k-120-7t-nSym08_01.agt.zip;3000000;8;3;3;1;0;16.281;400;0
5; multiEval/TCL4-p13-3000k-120-7t-nSym08_01.agt.zip;3000000;8;3;3;1;0;19.334;800;0
0; multiEval/TCL4-p13-3000k-120-7t-nSym08_01.agt.zip;3000000;8;4;4;0.995;0;0.341;0;0
1; multiEval/TCL4-p13-3000k-120-7t-nSym08_01.agt.zip;3000000;8;4;4;1;0;3.723;50;0
2; multiEval/TCL4-p13-3000k-120-7t-nSym08_01.agt.zip;3000000;8;4;4;1;0;10.398;100;0
3; multiEval/TCL4-p13-3000k-120-7t-nSym08_01.agt.zip;3000000;8;4;4;1;0;17.264;200;0
4; multiEval/TCL4-p13-3000k-120-7t-nSym08_01.agt.zip;3000000;8;4;4;1;0;21.652;400;0
5; multiEval/TCL4-p13-3000k-120-7t-nSym08_01.agt.zip;3000000;8;4;4;1;0;27.841;800;0
0; multiEval/TCL4-p13-3000k-120-7t-nSym08_01.agt.zip;3000000;8;5;5;0.995;0;0.46;0;0
1; multiEval/TCL4-p13-3000k-120-7t-nSym08_01.agt.zip;3000000;8;5;5;1;0;6.141;50;0
2; multiEval/TCL4-p13-3000k-120-7t-nSym08_01.agt.zip;3000000;8;5;5;1;0;13.661;100;0
3; multiEval/TCL4-p13-3000k-120-7t-nSym08_01.agt.zip;3000000;8;5;5;1;0;20.244;200;0
4; multiEval/TCL4-p13-3000k-120-7t-nSym08_01.agt.zip;3000000;8;5;5;1;0;27.41;400;0
5; multiEval/TCL4-p13-3000k-120-7t-nSym08_01.agt.zip;3000000;8;5;5;1;0;46.463;800;0
0; multiEval/TCL4-p13-3000k-120-7t-nSym08_01.agt.zip;3000000;8;6;6;0.99;0;0.611;0;0
1; multiEval/TCL4-p13-3000k-120-7t-nSym08_01.agt.zip;3000000;8;6;6;0.995;0;9.477;50;0
2; multiEval/TCL4-p13-3000k-120-7t-nSym08_01.agt.zip;3000000;8;6;6;1;0;16.82;100;0
3; multiEval/TCL4-p13-3000k-120-7t-nSym08_01.agt.zip;3000000;8;6;6;1;0;22.36;200;0
4; multiEval/TCL4-p13-3000k-120-7t-nSym08_01.agt.zip;3000000;8;6;6;1;0;34.7;400;0
5; multiEval/TCL4-p13-3000k-120-7t-nSym08_01.agt.zip;3000000;8;6;6;1;0;64.04;800;0
0; multiEval/TCL4-p13-3000k-120-7t-nSym08_01.agt.zip;3000000;8;7;7;0.965;0;0.761;0;0
1; multiEval/TCL4-p13-3000k-120-7t-nSym08_01.agt.zip;3000000;8;7;7;0.98;0;15.427;50;0
2; multiEval/TCL4-p13-3000k-120-7t-nSym08_01.agt.zip;3000000;8;7;7;0.985;0;27.67;100;0
3; multiEval/TCL4-p13-3000k-120-7t-nSym08_01.agt.zip;3000000;8;7;7;1;0;27.277;200;0
4; multiEval/TCL4-p13-3000k-120-7t-nSym08_01.agt.zip;3000000;8;7;7;1;0;43.564;400;0
5; multiEval/TCL4-p13-3000k-120-7t-nSym08_01.agt.zip;3000000;8;7;7;1;0;81.493;800;0
0; multiEval/TCL4-p13-3000k-120-7t-nSym08_01.agt.zip;3000000;8;8;8;0.855;0;1.405;0;0
1; multiEval/TCL4-p13-3000k-120-7t-nSym08_01.agt.zip;3000000;8;8;8;0.98;0;17.344;50;0
2; multiEval/TCL4-p13-3000k-120-7t-nSym08_01.agt.zip;3000000;8;8;8;0.975;0;34.565;100;0
3; multiEval/TCL4-p13-3000k-120-7t-nSym08_01.agt.zip;3000000;8;8;8;0.99;0;41.543;200;0
4; multiEval/TCL4-p13-3000k-120-7t-nSym08_01.agt.zip;3000000;8;8;8;1;0;55.466;400;0
5; multiEval/TCL4-p13-3000k-120-7t-nSym08_01.agt.zip;3000000;8;8;8;0.995;0;104.357;800;0
0; multiEval/TCL4-p13-3000k-120-7t-nSym08_01.agt.zip;3000000;8;9;9;0.705;0;2.192;0;0
1; multiEval/TCL4-p13-3000k-120-7t-nSym08_01.agt.zip;3000000;8;9;9;0.91;0;37.765;50;0
2; multiEval/TCL4-p13-3000k-120-7t-nSym08_01.agt.zip;3000000;8;9;9;0.98;0;34.516;100;0
3; multiEval/TCL4-p13-3000k-120-7t-nSym08_01.agt.zip;3000000;8;9;9;0.98;0;57.954;200;0
4; multiEval/TCL4-p13-3000k-120-7t-nSym08_01.agt.zip;3000000;8;9;9;0.985;0;94.863;400;0
5; multiEval/TCL4-p13-3000k-120-7t-nSym08_01.agt.zip;3000000;8;9;9;0.985;0;178.794;800;0
0; multiEval/TCL4-p13-3000k-120-7t-nSym08_01.agt.zip;3000000;8;10;10;0.525;0;3.233;0;0
1; multiEval/TCL4-p13-3000k-120-7t-nSym08_01.agt.zip;3000000;8;10;10;0.78;0;73.023;50;0
2; multiEval/TCL4-p13-3000k-120-7t-nSym08_01.agt.zip;3000000;8;10;10;0.87;0;98.486;100;0
3; multiEval/TCL4-p13-3000k-120-7t-nSym08_01.agt.zip;3000000;8;10;10;0.925;0;121.745;200;0
4; multiEval/TCL4-p13-3000k-120-7t-nSym08_01.agt.zip;3000000;8;10;10;0.945;0;204.341;400;0
5; multiEval/TCL4-p13-3000k-120-7t-nSym08_01.agt.zip;3000000;8;10;10;0.965;0;303.953;800;0
0; multiEval/TCL4-p13-3000k-120-7t-nSym08_01.agt.zip;3000000;8;11;11;0.4;0;3.863;0;0
1; multiEval/TCL4-p13-3000k-120-7t-nSym08_01.agt.zip;3000000;8;11;11;0.7;0;95.894;50;0
2; multiEval/TCL4-p13-3000k-120-7t-nSym08_01.agt.zip;3000000;8;11;11;0.75;0;166.301;100;0
3; multiEval/TCL4-p13-3000k-120-7t-nSym08_01.agt.zip;3000000;8;11;11;0.885;0;178.585;200;0
4; multiEval/TCL4-p13-3000k-120-7t-nSym08_01.agt.zip;3000000;8;11;11;0.875;0;375.153;400;0
5; multiEval/TCL4-p13-3000k-120-7t-nSym08_01.agt.zip;3000000;8;11;11;0.875;0;728.15;800;0
0; multiEval/TCL4-p13-3000k-120-7t-nSym08_01.agt.zip;3000000;8;12;12;0.35;0;4.121;0;0
1; multiEval/TCL4-p13-3000k-120-7t-nSym08_01.agt.zip;3000000;8;12;12;0.57;0;129.319;50;0
2; multiEval/TCL4-p13-3000k-120-7t-nSym08_01.agt.zip;3000000;8;12;12;0.66;0;211.025;100;0
3; multiEval/TCL4-p13-3000k-120-7t-nSym08_01.agt.zip;3000000;8;12;12;0.73;0;343.469;200;0
4; multiEval/TCL4-p13-3000k-120-7t-nSym08_01.agt.zip;3000000;8;12;12;0.77;0;603.146;400;0
5; multiEval/TCL4-p13-3000k-120-7t-nSym08_01.agt.zip;3000000;8;12;12;0.745;0;1329.79;800;0
0; multiEval/TCL4-p13-3000k-120-7t-nSym08_01.agt.zip;3000000;8;13;13;0.225;0;4.721;0;0
1; multiEval/TCL4-p13-3000k-120-7t-nSym08_01.agt.zip;3000000;8;13;13;0.4;0;175.058;50;0
2; multiEval/TCL4-p13-3000k-120-7t-nSym08_01.agt.zip;3000000;8;13;13;0.55;0;275.534;100;0
3; multiEval/TCL4-p13-3000k-120-7t-nSym08_01.agt.zip;3000000;8;13;13;0.59;0;501.895;200;0
4; multiEval/TCL4-p13-3000k-120-7t-nSym08_01.agt.zip;3000000;8;13;13;0.625;0;928.974;400;0
5; multiEval/TCL4-p13-3000k-120-7t-nSym08_01.agt.zip;3000000;8;13;13;0.7;0;1565.864;800;0
0; multiEval/TCL4-p13-3000k-120-7t-nSym08_00.agt.zip;3000000;8;1;1;1;0;0.054;0;0
1; multiEval/TCL4-p13-3000k-120-7t-nSym08_00.agt.zip;3000000;8;1;1;1;0;0.072;50;0
2; multiEval/TCL4-p13-3000k-120-7t-nSym08_00.agt.zip;3000000;8;1;1;1;0;0.093;100;0
3; multiEval/TCL4-p13-3000k-120-7t-nSym08_00.agt.zip;3000000;8;1;1;1;0;2.642;200;0
4; multiEval/TCL4-p13-3000k-120-7t-nSym08_00.agt.zip;3000000;8;1;1;1;0;4.982;400;0
5; multiEval/TCL4-p13-3000k-120-7t-nSym08_00.agt.zip;3000000;8;1;1;1;0;6.325;800;0
0; multiEval/TCL4-p13-3000k-120-7t-nSym08_00.agt.zip;3000000;8;2;2;1;0;0.128;0;0
1; multiEval/TCL4-p13-3000k-120-7t-nSym08_00.agt.zip;3000000;8;2;2;1;0;0.227;50;0
2; multiEval/TCL4-p13-3000k-120-7t-nSym08_00.agt.zip;3000000;8;2;2;1;0;3.591;100;0
3; multiEval/TCL4-p13-3000k-120-7t-nSym08_00.agt.zip;3000000;8;2;2;1;0;8.457;200;0
4; multiEval/TCL4-p13-3000k-120-7t-nSym08_00.agt.zip;3000000;8;2;2;1;0;10.585;400;0
5; multiEval/TCL4-p13-3000k-120-7t-nSym08_00.agt.zip;3000000;8;2;2;1;0;13.37;800;0
0; multiEval/TCL4-p13-3000k-120-7t-nSym08_00.agt.zip;3000000;8;3;3;1;0;0.206;0;0
1; multiEval/TCL4-p13-3000k-120-7t-nSym08_00.agt.zip;3000000;8;3;3;1;0;1.282;50;0
2; multiEval/TCL4-p13-3000k-120-7t-nSym08_00.agt.zip;3000000;8;3;3;1;0;6.499;100;0
3; multiEval/TCL4-p13-3000k-120-7t-nSym08_00.agt.zip;3000000;8;3;3;1;0;11.909;200;0
4; multiEval/TCL4-p13-3000k-120-7t-nSym08_00.agt.zip;3000000;8;3;3;1;0;15.103;400;0
5; multiEval/TCL4-p13-3000k-120-7t-nSym08_00.agt.zip;3000000;8;3;3;1;0;19.955;800;0
0; multiEval/TCL4-p13-3000k-120-7t-nSym08_00.agt.zip;3000000;8;4;4;1;0;0.313;0;0
1; multiEval/TCL4-p13-3000k-120-7t-nSym08_00.agt.zip;3000000;8;4;4;0.995;0;4.196;50;0
2; multiEval/TCL4-p13-3000k-120-7t-nSym08_00.agt.zip;3000000;8;4;4;1;0;9.459;100;0
3; multiEval/TCL4-p13-3000k-120-7t-nSym08_00.agt.zip;3000000;8;4;4;1;0;15.404;200;0
4; multiEval/TCL4-p13-3000k-120-7t-nSym08_00.agt.zip;3000000;8;4;4;1;0;21.097;400;0
5; multiEval/TCL4-p13-3000k-120-7t-nSym08_00.agt.zip;3000000;8;4;4;1;0;25.229;800;0
0; multiEval/TCL4-p13-3000k-120-7t-nSym08_00.agt.zip;3000000;8;5;5;1;0;0.374;0;0
1; multiEval/TCL4-p13-3000k-120-7t-nSym08_00.agt.zip;3000000;8;5;5;1;0;5.006;50;0
2; multiEval/TCL4-p13-3000k-120-7t-nSym08_00.agt.zip;3000000;8;5;5;1;0;11.979;100;0
3; multiEval/TCL4-p13-3000k-120-7t-nSym08_00.agt.zip;3000000;8;5;5;1;0;18.806;200;0
4; multiEval/TCL4-p13-3000k-120-7t-nSym08_00.agt.zip;3000000;8;5;5;1;0;23.512;400;0
5; multiEval/TCL4-p13-3000k-120-7t-nSym08_00.agt.zip;3000000;8;5;5;1;0;43.955;800;0
0; multiEval/TCL4-p13-3000k-120-7t-nSym08_00.agt.zip;3000000;8;6;6;1;0;0.477;0;0
1; multiEval/TCL4-p13-3000k-120-7t-nSym08_00.agt.zip;3000000;8;6;6;1;0;6.855;50;0
2; multiEval/TCL4-p13-3000k-120-7t-nSym08_00.agt.zip;3000000;8;6;6;0.995;0;17.585;100;0
3; multiEval/TCL4-p13-3000k-120-7t-nSym08_00.agt.zip;3000000;8;6;6;1;0;21.414;200;0
4; multiEval/TCL4-p13-3000k-120-7t-nSym08_00.agt.zip;3000000;8;6;6;1;0;36.35;400;0
5; multiEval/TCL4-p13-3000k-120-7t-nSym08_00.agt.zip;3000000;8;6;6;1;0;59.493;800;0
0; multiEval/TCL4-p13-3000k-120-7t-nSym08_00.agt.zip;3000000;8;7;7;0.955;0;0.765;0;0
1; multiEval/TCL4-p13-3000k-120-7t-nSym08_00.agt.zip;3000000;8;7;7;0.99;0;11.494;50;0
2; multiEval/TCL4-p13-3000k-120-7t-nSym08_00.agt.zip;3000000;8;7;7;0.995;0;20.061;100;0
3; multiEval/TCL4-p13-3000k-120-7t-nSym08_00.agt.zip;3000000;8;7;7;1;0;24.329;200;0
4; multiEval/TCL4-p13-3000k-120-7t-nSym08_00.agt.zip;3000000;8;7;7;1;0;38.902;400;0
5; multiEval/TCL4-p13-3000k-120-7t-nSym08_00.agt.zip;3000000;8;7;7;1;0;81.112;800;0
0; multiEval/TCL4-p13-3000k-120-7t-nSym08_00.agt.zip;3000000;8;8;8;0.905;0;1.06;0;0
1; multiEval/TCL4-p13-3000k-120-7t-nSym08_00.agt.zip;3000000;8;8;8;0.95;0;24.486;50;0
2; multiEval/TCL4-p13-3000k-120-7t-nSym08_00.agt.zip;3000000;8;8;8;0.98;0;31.114;100;0
3; multiEval/TCL4-p13-3000k-120-7t-nSym08_00.agt.zip;3000000;8;8;8;1;0;29.421;200;0
4; multiEval/TCL4-p13-3000k-120-7t-nSym08_00.agt.zip;3000000;8;8;8;1;0;50.135;400;0
5; multiEval/TCL4-p13-3000k-120-7t-nSym08_00.agt.zip;3000000;8;8;8;1;0;90.447;800;0
0; multiEval/TCL4-p13-3000k-120-7t-nSym08_00.agt.zip;3000000;8;9;9;0.73;0;1.996;0;0
1; multiEval/TCL4-p13-3000k-120-7t-nSym08_00.agt.zip;3000000;8;9;9;0.915;0;33.261;50;0
2; multiEval/TCL4-p13-3000k-120-7t-nSym08_00.agt.zip;3000000;8;9;9;0.97;0;37.245;100;0
3; multiEval/TCL4-p13-3000k-120-7t-nSym08_00.agt.zip;3000000;8;9;9;0.975;0;63.689;200;0
4; multiEval/TCL4-p13-3000k-120-7t-nSym08_00.agt.zip;3000000;8;9;9;1;0;59.881;400;0
5; multiEval/TCL4-p13-3000k-120-7t-nSym08_00.agt.zip;3000000;8;9;9;0.985;0;174.332;800;0
0; multiEval/TCL4-p13-3000k-120-7t-nSym08_00.agt.zip;3000000;8;10;10;0.565;0;2.803;0;0
1; multiEval/TCL4-p13-3000k-120-7t-nSym08_00.agt.zip;3000000;8;10;10;0.86;0;49.52;50;0
2; multiEval/TCL4-p13-3000k-120-7t-nSym08_00.agt.zip;3000000;8;10;10;0.89;0;78.936;100;0
3; multiEval/TCL4-p13-3000k-120-7t-nSym08_00.agt.zip;3000000;8;10;10;0.93;0;112.296;200;0
4; multiEval/TCL4-p13-3000k-120-7t-nSym08_00.agt.zip;3000000;8;10;10;0.96;0;155.225;400;0
5; multiEval/TCL4-p13-3000k-120-7t-nSym08_00.agt.zip;3000000;8;10;10;0.965;0;304.71;800;0
0; multiEval/TCL4-p13-3000k-120-7t-nSym08_00.agt.zip;3000000;8;11;11;0.48;0;3.21;0;0
1; multiEval/TCL4-p13-3000k-120-7t-nSym08_00.agt.zip;3000000;8;11;11;0.67;0;97.714;50;0
2; multiEval/TCL4-p13-3000k-120-7t-nSym08_00.agt.zip;3000000;8;11;11;0.805;0;127.486;100;0
3; multiEval/TCL4-p13-3000k-120-7t-nSym08_00.agt.zip;3000000;8;11;11;0.85;0;196.492;200;0
4; multiEval/TCL4-p13-3000k-120-7t-nSym08_00.agt.zip;3000000;8;11;11;0.845;0;407.989;400;0
5; multiEval/TCL4-p13-3000k-120-7t-nSym08_00.agt.zip;3000000;8;11;11;0.93;0;445.637;800;0
0; multiEval/TCL4-p13-3000k-120-7t-nSym08_00.agt.zip;3000000;8;12;12;0.265;0;4.237;0;0
1; multiEval/TCL4-p13-3000k-120-7t-nSym08_00.agt.zip;3000000;8;12;12;0.635;0;107.034;50;0
2; multiEval/TCL4-p13-3000k-120-7t-nSym08_00.agt.zip;3000000;8;12;12;0.64;0;210.075;100;0
3; multiEval/TCL4-p13-3000k-120-7t-nSym08_00.agt.zip;3000000;8;12;12;0.74;0;312.045;200;0
4; multiEval/TCL4-p13-3000k-120-7t-nSym08_00.agt.zip;3000000;8;12;12;0.795;0;523.377;400;0
5; multiEval/TCL4-p13-3000k-120-7t-nSym08_00.agt.zip;3000000;8;12;12;0.845;0;844.561;800;0
0; multiEval/TCL4-p13-3000k-120-7t-nSym08_00.agt.zip;3000000;8;13;13;0.285;0;4.181;0;0
1; multiEval/TCL4-p13-3000k-120-7t-nSym08_00.agt.zip;3000000;8;13;13;0.465;0;150.027;50;0
2; multiEval/TCL4-p13-3000k-120-7t-nSym08_00.agt.zip;3000000;8;13;13;0.45;0;309.425;100;0
3; multiEval/TCL4-p13-3000k-120-7t-nSym08_00.agt.zip;3000000;8;13;13;0.57;0;492.702;200;0
4; multiEval/TCL4-p13-3000k-120-7t-nSym08_00.agt.zip;3000000;8;13;13;0.665;0;799.437;400;0
5; multiEval/TCL4-p13-3000k-120-7t-nSym08_00.agt.zip;3000000;8;13;13;0.715;0;1388.194;800;0
0; multiEval/TCL4-p13-3000k-120-7t-nSym16_02.agt.zip;3000000;16;1;1;1;0;0.233;0;0
1; multiEval/TCL4-p13-3000k-120-7t-nSym16_02.agt.zip;3000000;16;1;1;1;0;0.238;50;0
2; multiEval/TCL4-p13-3000k-120-7t-nSym16_02.agt.zip;3000000;16;1;1;1;0;0.177;100;0
3; multiEval/TCL4-p13-3000k-120-7t-nSym16_02.agt.zip;3000000;16;1;1;1;0;4.457;200;0
4; multiEval/TCL4-p13-3000k-120-7t-nSym16_02.agt.zip;3000000;16;1;1;1;0;7.582;400;0
5; multiEval/TCL4-p13-3000k-120-7t-nSym16_02.agt.zip;3000000;16;1;1;1;0;8.813;800;0
0; multiEval/TCL4-p13-3000k-120-7t-nSym16_02.agt.zip;3000000;16;2;2;1;0;0.32;0;0
1; multiEval/TCL4-p13-3000k-120-7t-nSym16_02.agt.zip;3000000;16;2;2;1;0;0.411;50;0
2; multiEval/TCL4-p13-3000k-120-7t-nSym16_02.agt.zip;3000000;16;2;2;1;0;5.15;100;0
3; multiEval/TCL4-p13-3000k-120-7t-nSym16_02.agt.zip;3000000;16;2;2;1;0;11.946;200;0
4; multiEval/TCL4-p13-3000k-120-7t-nSym16_02.agt.zip;3000000;16;2;2;1;0;15.517;400;0
5; multiEval/TCL4-p13-3000k-120-7t-nSym16_02.agt.zip;3000000;16;2;2;1;0;18.18;800;0
0; multiEval/TCL4-p13-3000k-120-7t-nSym16_02.agt.zip;3000000;16;3;3;1;0;0.318;0;0
1; multiEval/TCL4-p13-3000k-120-7t-nSym16_02.agt.zip;3000000;16;3;3;1;0;1.424;50;0
2; multiEval/TCL4-p13-3000k-120-7t-nSym16_02.agt.zip;3000000;16;3;3;1;0;8.506;100;0
3; multiEval/TCL4-p13-3000k-120-7t-nSym16_02.agt.zip;3000000;16;3;3;1;0;18.872;200;0
4; multiEval/TCL4-p13-3000k-120-7t-nSym16_02.agt.zip;3000000;16;3;3;1;0;22.453;400;0
5; multiEval/TCL4-p13-3000k-120-7t-nSym16_02.agt.zip;3000000;16;3;3;1;0;28.05;800;0
0; multiEval/TCL4-p13-3000k-120-7t-nSym16_02.agt.zip;3000000;16;4;4;1;0;0.499;0;0
1; multiEval/TCL4-p13-3000k-120-7t-nSym16_02.agt.zip;3000000;16;4;4;1;0;4.287;50;0
2; multiEval/TCL4-p13-3000k-120-7t-nSym16_02.agt.zip;3000000;16;4;4;1;0;15.861;100;0
3; multiEval/TCL4-p13-3000k-120-7t-nSym16_02.agt.zip;3000000;16;4;4;1;0;25.421;200;0
4; multiEval/TCL4-p13-3000k-120-7t-nSym16_02.agt.zip;3000000;16;4;4;1;0;31.486;400;0
5; multiEval/TCL4-p13-3000k-120-7t-nSym16_02.agt.zip;3000000;16;4;4;1;0;36.94;800;0
0; multiEval/TCL4-p13-3000k-120-7t-nSym16_02.agt.zip;3000000;16;5;5;1;0;0.64;0;0
1; multiEval/TCL4-p13-3000k-120-7t-nSym16_02.agt.zip;3000000;16;5;5;1;0;7.269;50;0
2; multiEval/TCL4-p13-3000k-120-7t-nSym16_02.agt.zip;3000000;16;5;5;1;0;21.707;100;0
3; multiEval/TCL4-p13-3000k-120-7t-nSym16_02.agt.zip;3000000;16;5;5;1;0;30.994;200;0
4; multiEval/TCL4-p13-3000k-120-7t-nSym16_02.agt.zip;3000000;16;5;5;1;0;37.418;400;0
5; multiEval/TCL4-p13-3000k-120-7t-nSym16_02.agt.zip;3000000;16;5;5;1;0;63.002;800;0
0; multiEval/TCL4-p13-3000k-120-7t-nSym16_02.agt.zip;3000000;16;6;6;0.995;0;0.814;0;0
1; multiEval/TCL4-p13-3000k-120-7t-nSym16_02.agt.zip;3000000;16;6;6;0.995;0;13.738;50;0
2; multiEval/TCL4-p13-3000k-120-7t-nSym16_02.agt.zip;3000000;16;6;6;1;0;27.724;100;0
3; multiEval/TCL4-p13-3000k-120-7t-nSym16_02.agt.zip;3000000;16;6;6;1;0;36.586;200;0
4; multiEval/TCL4-p13-3000k-120-7t-nSym16_02.agt.zip;3000000;16;6;6;1;0;47.205;400;0
5; multiEval/TCL4-p13-3000k-120-7t-nSym16_02.agt.zip;3000000;16;6;6;0.99;0;92.175;800;0
0; multiEval/TCL4-p13-3000k-120-7t-nSym16_02.agt.zip;3000000;16;7;7;0.96;0;1.896;0;0
1; multiEval/TCL4-p13-3000k-120-7t-nSym16_02.agt.zip;3000000;16;7;7;0.985;0;22.575;50;0
2; multiEval/TCL4-p13-3000k-120-7t-nSym16_02.agt.zip;3000000;16;7;7;0.99;0;39.304;100;0
3; multiEval/TCL4-p13-3000k-120-7t-nSym16_02.agt.zip;3000000;16;7;7;1;0;42.408;200;0
4; multiEval/TCL4-p13-3000k-120-7t-nSym16_02.agt.zip;3000000;16;7;7;1;0;67.994;400;0
5; multiEval/TCL4-p13-3000k-120-7t-nSym16_02.agt.zip;3000000;16;7;7;1;0;126.546;800;0
0; multiEval/TCL4-p13-3000k-120-7t-nSym16_02.agt.zip;3000000;16;8;8;0.915;0;1.849;0;0
1; multiEval/TCL4-p13-3000k-120-7t-nSym16_02.agt.zip;3000000;16;8;8;0.935;0;46.448;50;0
2; multiEval/TCL4-p13-3000k-120-7t-nSym16_02.agt.zip;3000000;16;8;8;0.985;0;47.229;100;0
3; multiEval/TCL4-p13-3000k-120-7t-nSym16_02.agt.zip;3000000;16;8;8;1;0;47.16;200;0
4; multiEval/TCL4-p13-3000k-120-7t-nSym16_02.agt.zip;3000000;16;8;8;0.995;0;86.198;400;0
5; multiEval/TCL4-p13-3000k-120-7t-nSym16_02.agt.zip;3000000;16;8;8;0.99;0;153.41;800;0
0; multiEval/TCL4-p13-3000k-120-7t-nSym16_02.agt.zip;3000000;16;9;9;0.75;0;3.277;0;0
1; multiEval/TCL4-p13-3000k-120-7t-nSym16_02.agt.zip;3000000;16;9;9;0.895;0;67.768;50;0
2; multiEval/TCL4-p13-3000k-120-7t-nSym16_02.agt.zip;3000000;16;9;9;0.945;0;89.352;100;0
3; multiEval/TCL4-p13-3000k-120-7t-nSym16_02.agt.zip;3000000;16;9;9;0.98;0;94.461;200;0
4; multiEval/TCL4-p13-3000k-120-7t-nSym16_02.agt.zip;3000000;16;9;9;0.975;0;152.375;400;0
5; multiEval/TCL4-p13-3000k-120-7t-nSym16_02.agt.zip;3000000;16;9;9;0.985;0;253.917;800;0
0; multiEval/TCL4-p13-3000k-120-7t-nSym16_02.agt.zip;3000000;16;10;10;0.61;0;4.536;0;0
1; multiEval/TCL4-p13-3000k-120-7t-nSym16_02.agt.zip;3000000;16;10;10;0.785;0;116.072;50;0
2; multiEval/TCL4-p13-3000k-120-7t-nSym16_02.agt.zip;3000000;16;10;10;0.945;0;90.407;100;0
3; multiEval/TCL4-p13-3000k-120-7t-nSym16_02.agt.zip;3000000;16;10;10;0.955;0;147.325;200;0
4; multiEval/TCL4-p13-3000k-120-7t-nSym16_02.agt.zip;3000000;16;10;10;0.94;0;299.212;400;0
5; multiEval/TCL4-p13-3000k-120-7t-nSym16_02.agt.zip;3000000;16;10;10;0.975;0;406.236;800;0
0; multiEval/TCL4-p13-3000k-120-7t-nSym16_02.agt.zip;3000000;16;11;11;0.54;0;5.443;0;0
1; multiEval/TCL4-p13-3000k-120-7t-nSym16_02.agt.zip;3000000;16;11;11;0.615;0;196.671;50;0
2; multiEval/TCL4-p13-3000k-120-7t-nSym16_02.agt.zip;3000000;16;11;11;0.78;0;243.34;100;0
3; multiEval/TCL4-p13-3000k-120-7t-nSym16_02.agt.zip;3000000;16;11;11;0.83;0;374.832;200;0
4; multiEval/TCL4-p13-3000k-120-7t-nSym16_02.agt.zip;3000000;16;11;11;0.845;0;669.082;400;0
5; multiEval/TCL4-p13-3000k-120-7t-nSym16_02.agt.zip;3000000;16;11;11;0.905;0;914.725;800;0
0; multiEval/TCL4-p13-3000k-120-7t-nSym16_02.agt.zip;3000000;16;12;12;0.335;0;7.18;0;0
1; multiEval/TCL4-p13-3000k-120-7t-nSym16_02.agt.zip;3000000;16;12;12;0.53;0;234.644;50;0
2; multiEval/TCL4-p13-3000k-120-7t-nSym16_02.agt.zip;3000000;16;12;12;0.665;0;347.563;100;0
3; multiEval/TCL4-p13-3000k-120-7t-nSym16_02.agt.zip;3000000;16;12;12;0.695;0;624.595;200;0
4; multiEval/TCL4-p13-3000k-120-7t-nSym16_02.agt.zip;3000000;16;12;12;0.77;0;953.761;400;0
5; multiEval/TCL4-p13-3000k-120-7t-nSym16_02.agt.zip;3000000;16;12;12;0.825;0;1546.999;800;0
0; multiEval/TCL4-p13-3000k-120-7t-nSym16_02.agt.zip;3000000;16;13;13;0.295;0;7.61;0;0
1; multiEval/TCL4-p13-3000k-120-7t-nSym16_02.agt.zip;3000000;16;13;13;0.42;0;293.909;50;0
2; multiEval/TCL4-p13-3000k-120-7t-nSym16_02.agt.zip;3000000;16;13;13;0.545;0;449.201;100;0
3; multiEval/TCL4-p13-3000k-120-7t-nSym16_02.agt.zip;3000000;16;13;13;0.575;0;815.359;200;0
4; multiEval/TCL4-p13-3000k-120-7t-nSym16_02.agt.zip;3000000;16;13;13;0.71;0;1142.976;400;0
