TDNTuple4Agt: USESYM:false, nSym:0, P:12, NORMALIZE:false, sigmoid:none, lambda:0.0, horizon:1, AFTERSTATE:false, learnFromRM: true
TDNTuple4Agt: alpha_init->final:0.25->0.25, eps_init->final:0.0->0.0, gamma: 1.0, random 120 7-tuple, evalQ: 1, evalT: -1, stepRew: -0.04, rewPos: 1.0
agtFile; run; maxDepth; cubeSz; iterMWrap; EPS; p_MWrap; c_puct; winrate; pTwist; EE
multiTrain2/TCL4-p13-ET16-3000k-120-7t_00.agt.zip; 2; 50; 3x3x3; 0; 1.0E-8; 0; 1.0; 1.0; 4.0; 50.0
multiTrain2/TCL4-p13-ET16-3000k-120-7t_00.agt.zip; 2; 50; 3x3x3; 0; 1.0E-8; 0; 1.0; 1.0; 5.0; 50.0
multiTrain2/TCL4-p13-ET16-3000k-120-7t_00.agt.zip; 2; 50; 3x3x3; 0; 1.0E-8; 0; 1.0; 0.995; 6.0; 50.0
multiTrain2/TCL4-p13-ET16-3000k-120-7t_00.agt.zip; 2; 50; 3x3x3; 0; 1.0E-8; 0; 1.0; 0.925; 7.0; 50.0
multiTrain2/TCL4-p13-ET16-3000k-120-7t_00.agt.zip; 2; 50; 3x3x3; 0; 1.0E-8; 0; 1.0; 0.8; 8.0; 50.0
multiTrain2/TCL4-p13-ET16-3000k-120-7t_00.agt.zip; 2; 50; 3x3x3; 0; 1.0E-8; 0; 1.0; 0.6599999999999999; 9.0; 50.0
multiTrain2/TCL4-p13-ET16-3000k-120-7t_00.agt.zip; 2; 50; 3x3x3; 0; 1.0E-8; 0; 1.0; 0.52; 10.0; 50.0
multiTrain2/TCL4-p13-ET16-3000k-120-7t_00.agt.zip; 2; 50; 3x3x3; 0; 1.0E-8; 0; 1.0; 0.38; 11.0; 50.0
multiTrain2/TCL4-p13-ET16-3000k-120-7t_00.agt.zip; 2; 50; 3x3x3; 0; 1.0E-8; 0; 1.0; 0.21999999999999997; 12.0; 50.0
multiTrain2/TCL4-p13-ET16-3000k-120-7t_00.agt.zip; 2; 50; 3x3x3; 0; 1.0E-8; 0; 1.0; 0.17500000000000004; 13.0; 50.0
multiTrain2/TCL4-p13-ET16-3000k-120-7t_00.agt.zip; 2; 50; 3x3x3; 100; 1.0E-8; 0; 1.0; 1.0; 1.0; 50.0
multiTrain2/TCL4-p13-ET16-3000k-120-7t_00.agt.zip; 2; 50; 3x3x3; 100; 1.0E-8; 0; 1.0; 1.0; 2.0; 50.0
multiTrain2/TCL4-p13-ET16-3000k-120-7t_00.agt.zip; 2; 50; 3x3x3; 100; 1.0E-8; 0; 1.0; 1.0; 3.0; 50.0
multiTrain2/TCL4-p13-ET16-3000k-120-7t_00.agt.zip; 2; 50; 3x3x3; 100; 1.0E-8; 0; 1.0; 1.0; 4.0; 50.0
multiTrain2/TCL4-p13-ET16-3000k-120-7t_00.agt.zip; 2; 50; 3x3x3; 100; 1.0E-8; 0; 1.0; 1.0; 5.0; 50.0
multiTrain2/TCL4-p13-ET16-3000k-120-7t_00.agt.zip; 2; 50; 3x3x3; 100; 1.0E-8; 0; 1.0; 1.0; 6.0; 50.0
multiTrain2/TCL4-p13-ET16-3000k-120-7t_00.agt.zip; 2; 50; 3x3x3; 100; 1.0E-8; 0; 1.0; 0.96; 7.0; 50.0
multiTrain2/TCL4-p13-ET16-3000k-120-7t_00.agt.zip; 2; 50; 3x3x3; 100; 1.0E-8; 0; 1.0; 0.9299999999999999; 8.0; 50.0
multiTrain2/TCL4-p13-ET16-3000k-120-7t_00.agt.zip; 2; 50; 3x3x3; 100; 1.0E-8; 0; 1.0; 0.84; 9.0; 50.0
multiTrain2/TCL4-p13-ET16-3000k-120-7t_00.agt.zip; 2; 50; 3x3x3; 100; 1.0E-8; 0; 1.0; 0.785; 10.0; 50.0
multiTrain2/TCL4-p13-ET16-3000k-120-7t_00.agt.zip; 2; 50; 3x3x3; 100; 1.0E-8; 0; 1.0; 0.5800000000000001; 11.0; 50.0
multiTrain2/TCL4-p13-ET16-3000k-120-7t_00.agt.zip; 2; 50; 3x3x3; 100; 1.0E-8; 0; 1.0; 0.51; 12.0; 50.0
multiTrain2/TCL4-p13-ET16-3000k-120-7t_00.agt.zip; 2; 50; 3x3x3; 100; 1.0E-8; 0; 1.0; 0.345; 13.0; 50.0
multiTrain2/TCL4-p13-ET16-3000k-120-7t_00.agt.zip; 2; 50; 3x3x3; 800; 1.0E-8; 0; 1.0; 1.0; 1.0; 50.0
multiTrain2/TCL4-p13-ET16-3000k-120-7t_00.agt.zip; 2; 50; 3x3x3; 800; 1.0E-8; 0; 1.0; 1.0; 2.0; 50.0
multiTrain2/TCL4-p13-ET16-3000k-120-7t_00.agt.zip; 2; 50; 3x3x3; 800; 1.0E-8; 0; 1.0; 1.0; 3.0; 50.0
multiTrain2/TCL4-p13-ET16-3000k-120-7t_00.agt.zip; 2; 50; 3x3x3; 800; 1.0E-8; 0; 1.0; 1.0; 4.0; 50.0
multiTrain2/TCL4-p13-ET16-3000k-120-7t_00.agt.zip; 2; 50; 3x3x3; 800; 1.0E-8; 0; 1.0; 1.0; 5.0; 50.0
multiTrain2/TCL4-p13-ET16-3000k-120-7t_00.agt.zip; 2; 50; 3x3x3; 800; 1.0E-8; 0; 1.0; 1.0; 6.0; 50.0
multiTrain2/TCL4-p13-ET16-3000k-120-7t_00.agt.zip; 2; 50; 3x3x3; 800; 1.0E-8; 0; 1.0; 1.0; 7.0; 50.0
multiTrain2/TCL4-p13-ET16-3000k-120-7t_00.agt.zip; 2; 50; 3x3x3; 800; 1.0E-8; 0; 1.0; 0.98; 8.0; 50.0
multiTrain2/TCL4-p13-ET16-3000k-120-7t_00.agt.zip; 2; 50; 3x3x3; 800; 1.0E-8; 0; 1.0; 0.94; 9.0; 50.0
multiTrain2/TCL4-p13-ET16-3000k-120-7t_00.agt.zip; 2; 50; 3x3x3; 800; 1.0E-8; 0; 1.0; 0.875; 10.0; 50.0
multiTrain2/TCL4-p13-ET16-3000k-120-7t_00.agt.zip; 2; 50; 3x3x3; 800; 1.0E-8; 0; 1.0; 0.815; 11.0; 50.0
multiTrain2/TCL4-p13-ET16-3000k-120-7t_00.agt.zip; 2; 50; 3x3x3; 800; 1.0E-8; 0; 1.0; 0.7050000000000001; 12.0; 50.0
multiTrain2/TCL4-p13-ET16-3000k-120-7t_00.agt.zip; 2; 50; 3x3x3; 800; 1.0E-8; 0; 1.0; 0.5; 13.0; 50.0
multiTrain2/TCL4-p13-ET16-3000k-120-7t_00.agt.zip; 2; 50; 3x3x3; 0; 1.0E-8; 0; 10.0; 1.0; 1.0; 50.0
multiTrain2/TCL4-p13-ET16-3000k-120-7t_00.agt.zip; 2; 50; 3x3x3; 0; 1.0E-8; 0; 10.0; 1.0; 2.0; 50.0
multiTrain2/TCL4-p13-ET16-3000k-120-7t_00.agt.zip; 2; 50; 3x3x3; 0; 1.0E-8; 0; 10.0; 1.0; 3.0; 50.0
multiTrain2/TCL4-p13-ET16-3000k-120-7t_00.agt.zip; 2; 50; 3x3x3; 0; 1.0E-8; 0; 10.0; 1.0; 4.0; 50.0
multiTrain2/TCL4-p13-ET16-3000k-120-7t_00.agt.zip; 2; 50; 3x3x3; 0; 1.0E-8; 0; 10.0; 1.0; 5.0; 50.0
multiTrain2/TCL4-p13-ET16-3000k-120-7t_00.agt.zip; 2; 50; 3x3x3; 0; 1.0E-8; 0; 10.0; 0.975; 6.0; 50.0
multiTrain2/TCL4-p13-ET16-3000k-120-7t_00.agt.zip; 2; 50; 3x3x3; 0; 1.0E-8; 0; 10.0; 0.925; 7.0; 50.0
multiTrain2/TCL4-p13-ET16-3000k-120-7t_00.agt.zip; 2; 50; 3x3x3; 0; 1.0E-8; 0; 10.0; 0.76; 8.0; 50.0
multiTrain2/TCL4-p13-ET16-3000k-120-7t_00.agt.zip; 2; 50; 3x3x3; 0; 1.0E-8; 0; 10.0; 0.5549999999999999; 9.0; 50.0
multiTrain2/TCL4-p13-ET16-3000k-120-7t_00.agt.zip; 2; 50; 3x3x3; 0; 1.0E-8; 0; 10.0; 0.4; 10.0; 50.0
multiTrain2/TCL4-p13-ET16-3000k-120-7t_00.agt.zip; 2; 50; 3x3x3; 0; 1.0E-8; 0; 10.0; 0.4; 11.0; 50.0
multiTrain2/TCL4-p13-ET16-3000k-120-7t_00.agt.zip; 2; 50; 3x3x3; 0; 1.0E-8; 0; 10.0; 0.20499999999999996; 12.0; 50.0
multiTrain2/TCL4-p13-ET16-3000k-120-7t_00.agt.zip; 2; 50; 3x3x3; 0; 1.0E-8; 0; 10.0; 0.135; 13.0; 50.0
multiTrain2/TCL4-p13-ET16-3000k-120-7t_00.agt.zip; 2; 50; 3x3x3; 100; 1.0E-8; 0; 10.0; 1.0; 1.0; 50.0
multiTrain2/TCL4-p13-ET16-3000k-120-7t_00.agt.zip; 2; 50; 3x3x3; 100; 1.0E-8; 0; 10.0; 1.0; 2.0; 50.0
multiTrain2/TCL4-p13-ET16-3000k-120-7t_00.agt.zip; 2; 50; 3x3x3; 100; 1.0E-8; 0; 10.0; 1.0; 3.0; 50.0
multiTrain2/TCL4-p13-ET16-3000k-120-7t_00.agt.zip; 2; 50; 3x3x3; 100; 1.0E-8; 0; 10.0; 1.0; 4.0; 50.0
multiTrain2/TCL4-p13-ET16-3000k-120-7t_00.agt.zip; 2; 50; 3x3x3; 100; 1.0E-8; 0; 10.0; 1.0; 5.0; 50.0
multiTrain2/TCL4-p13-ET16-3000k-120-7t_00.agt.zip; 2; 50; 3x3x3; 100; 1.0E-8; 0; 10.0; 1.0; 6.0; 50.0
multiTrain2/TCL4-p13-ET16-3000k-120-7t_00.agt.zip; 2; 50; 3x3x3; 100; 1.0E-8; 0; 10.0; 0.955; 7.0; 50.0
multiTrain2/TCL4-p13-ET16-3000k-120-7t_00.agt.zip; 2; 50; 3x3x3; 100; 1.0E-8; 0; 10.0; 0.895; 8.0; 50.0
multiTrain2/TCL4-p13-ET16-3000k-120-7t_00.agt.zip; 2; 50; 3x3x3; 100; 1.0E-8; 0; 10.0; 0.77; 9.0; 50.0
multiTrain2/TCL4-p13-ET16-3000k-120-7t_00.agt.zip; 2; 50; 3x3x3; 100; 1.0E-8; 0; 10.0; 0.61; 10.0; 50.0
multiTrain2/TCL4-p13-ET16-3000k-120-7t_00.agt.zip; 2; 50; 3x3x3; 100; 1.0E-8; 0; 10.0; 0.475; 11.0; 50.0
multiTrain2/TCL4-p13-ET16-3000k-120-7t_00.agt.zip; 2; 50; 3x3x3; 100; 1.0E-8; 0; 10.0; 0.31999999999999995; 12.0; 50.0
multiTrain2/TCL4-p13-ET16-3000k-120-7t_00.agt.zip; 2; 50; 3x3x3; 100; 1.0E-8; 0; 10.0; 0.245; 13.0; 50.0
multiTrain2/TCL4-p13-ET16-3000k-120-7t_00.agt.zip; 2; 50; 3x3x3; 800; 1.0E-8; 0; 10.0; 1.0; 1.0; 50.0
multiTrain2/TCL4-p13-ET16-3000k-120-7t_00.agt.zip; 2; 50; 3x3x3; 800; 1.0E-8; 0; 10.0; 1.0; 2.0; 50.0
multiTrain2/TCL4-p13-ET16-3000k-120-7t_00.agt.zip; 2; 50; 3x3x3; 800; 1.0E-8; 0; 10.0; 1.0; 3.0; 50.0
multiTrain2/TCL4-p13-ET16-3000k-120-7t_00.agt.zip; 2; 50; 3x3x3; 800; 1.0E-8; 0; 10.0; 1.0; 4.0; 50.0
multiTrain2/TCL4-p13-ET16-3000k-120-7t_00.agt.zip; 2; 50; 3x3x3; 800; 1.0E-8; 0; 10.0; 1.0; 5.0; 50.0
multiTrain2/TCL4-p13-ET16-3000k-120-7t_00.agt.zip; 2; 50; 3x3x3; 800; 1.0E-8; 0; 10.0; 1.0; 6.0; 50.0
multiTrain2/TCL4-p13-ET16-3000k-120-7t_00.agt.zip; 2; 50; 3x3x3; 800; 1.0E-8; 0; 10.0; 0.965; 7.0; 50.0
multiTrain2/TCL4-p13-ET16-3000k-120-7t_00.agt.zip; 2; 50; 3x3x3; 800; 1.0E-8; 0; 10.0; 0.92; 8.0; 50.0
multiTrain2/TCL4-p13-ET16-3000k-120-7t_00.agt.zip; 2; 50; 3x3x3; 800; 1.0E-8; 0; 10.0; 0.765; 9.0; 50.0
multiTrain2/TCL4-p13-ET16-3000k-120-7t_00.agt.zip; 2; 50; 3x3x3; 800; 1.0E-8; 0; 10.0; 0.655; 10.0; 50.0
multiTrain2/TCL4-p13-ET16-3000k-120-7t_00.agt.zip; 2; 50; 3x3x3; 800; 1.0E-8; 0; 10.0; 0.5; 11.0; 50.0
multiTrain2/TCL4-p13-ET16-3000k-120-7t_00.agt.zip; 2; 50; 3x3x3; 800; 1.0E-8; 0; 10.0; 0.42000000000000004; 12.0; 50.0
multiTrain2/TCL4-p13-ET16-3000k-120-7t_00.agt.zip; 2; 50; 3x3x3; 800; 1.0E-8; 0; 10.0; 0.30000000000000004; 13.0; 50.0
