TDNTuple4Agt: USESYM:false, nSym:0, P:12, NORMALIZE:false, sigmoid:none, lambda:0.0, horizon:1, AFTERSTATE:false, learnFromRM: true
TDNTuple4Agt: alpha_init->final:0.25->0.25, epsilon_init->final:0.0->0.0, gamma: 1.0, random 120 7-tuple, evalQ: 1, evalT: -1
from: multiEval/TCL4-p20-ET23-5000k-120-7t-nsym00_00.agt.zip
run; agtFile; gameNum; nSym; pMinEval; pMaxEval; evalQ; evalT; totalSec; iterMWrap; userVal2
1; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym16_00.agt.zip; 5000000; 16; 16; 16; 0.255; 0.0; 675.702; 100.0; 0.0
2; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym16_00.agt.zip; 5000000; 16; 16; 16; 0.36; 0.0; 4721.229; 800.0; 0.0
0; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym16_00.agt.zip; 5000000; 16; 17; 17; 0.08499999999999996; 0.0; 9.091; 0.0; 0.0
1; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym16_00.agt.zip; 5000000; 16; 17; 17; 0.15500000000000003; 0.0; 766.082; 100.0; 0.0
2; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym16_00.agt.zip; 5000000; 16; 17; 17; 0.22999999999999998; 0.0; 5671.052; 800.0; 0.0
0; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym16_00.agt.zip; 5000000; 16; 18; 18; 0.03500000000000003; 0.0; 9.406; 0.0; 0.0
1; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym16_00.agt.zip; 5000000; 16; 18; 18; 0.08999999999999997; 0.0; 816.441; 100.0; 0.0
2; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym16_00.agt.zip; 5000000; 16; 18; 18; 0.17500000000000004; 0.0; 5969.49; 800.0; 0.0
0; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym16_02.agt.zip; 5000000; 16; 1; 1; 1.0; 0.0; 0.097; 0.0; 0.0
1; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym16_02.agt.zip; 5000000; 16; 1; 1; 1.0; 0.0; 0.133; 100.0; 0.0
2; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym16_02.agt.zip; 5000000; 16; 1; 1; 1.0; 0.0; 8.447; 800.0; 0.0
0; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym16_02.agt.zip; 5000000; 16; 2; 2; 1.0; 0.0; 0.215; 0.0; 0.0
1; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym16_02.agt.zip; 5000000; 16; 2; 2; 1.0; 0.0; 4.86; 100.0; 0.0
2; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym16_02.agt.zip; 5000000; 16; 2; 2; 1.0; 0.0; 17.686; 800.0; 0.0
0; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym16_02.agt.zip; 5000000; 16; 3; 3; 1.0; 0.0; 0.367; 0.0; 0.0
1; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym16_02.agt.zip; 5000000; 16; 3; 3; 1.0; 0.0; 9.091; 100.0; 0.0
2; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym16_02.agt.zip; 5000000; 16; 3; 3; 1.0; 0.0; 24.923; 800.0; 0.0
0; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym16_02.agt.zip; 5000000; 16; 4; 4; 1.0; 0.0; 0.492; 0.0; 0.0
1; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym16_02.agt.zip; 5000000; 16; 4; 4; 1.0; 0.0; 14.986; 100.0; 0.0
2; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym16_02.agt.zip; 5000000; 16; 4; 4; 1.0; 0.0; 35.877; 800.0; 0.0
0; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym16_02.agt.zip; 5000000; 16; 5; 5; 0.995; 0.0; 0.721; 0.0; 0.0
1; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym16_02.agt.zip; 5000000; 16; 5; 5; 1.0; 0.0; 18.158; 100.0; 0.0
2; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym16_02.agt.zip; 5000000; 16; 5; 5; 1.0; 0.0; 56.55; 800.0; 0.0
0; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym16_02.agt.zip; 5000000; 16; 6; 6; 0.995; 0.0; 0.85; 0.0; 0.0
1; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym16_02.agt.zip; 5000000; 16; 6; 6; 1.0; 0.0; 22.302; 100.0; 0.0
2; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym16_02.agt.zip; 5000000; 16; 6; 6; 0.995; 0.0; 84.691; 800.0; 0.0
0; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym16_02.agt.zip; 5000000; 16; 7; 7; 0.97; 0.0; 1.196; 0.0; 0.0
1; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym16_02.agt.zip; 5000000; 16; 7; 7; 1.0; 0.0; 25.752; 100.0; 0.0
2; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym16_02.agt.zip; 5000000; 16; 7; 7; 1.0; 0.0; 100.816; 800.0; 0.0
0; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym16_02.agt.zip; 5000000; 16; 8; 8; 0.87; 0.0; 2.231; 0.0; 0.0
